id_ligne;id_arret;stop_name;day_type;first_passage;last_passage;avg_passage_per_day;early birds;morning commute;late morning;lunch time;afternoon;evening commute;evening;night;amplitude_horaire;amplitude_horaire_heures;avg_passage_per_hour
0006;2039;Bordage;weekday;0 days 05:14:56;1 days 01:03:00;83.9;5.0;17.5;10.0;10.0;16.0;16.0;6.0;3.4;0 days 19:48:04;19.801111111111112;4.237135963189496
0006;2039;Bordage;weekend;0 days 05:22:56;1 days 01:03:00;47.0;4.0;7.0;5.5;5.75;9.5;9.75;4.0;3.5;0 days 19:40:04;19.66777777777778;2.3896954974295235
0006;2040;Chalotais;weekday;0 days 05:15:31;1 days 01:04:00;83.9;5.0;17.5;10.0;10.0;15.5;16.5;6.0;3.4;0 days 19:48:29;19.808055555555555;4.235650478901682
0006;2040;Chalotais;weekend;0 days 05:23:31;1 days 01:04:00;47.0;4.0;7.0;5.5;5.5;9.5;10.0;4.0;3.5;0 days 19:40:29;19.674722222222222;2.3888520238885205
0006;2041;Cesson Collège;weekday;0 days 06:06:00;1 days 01:56:00;85.4;2.0;15.0;10.0;10.0;15.0;19.0;8.0;6.4;0 days 19:50:00;19.833333333333332;4.305882352941177
0006;2041;Cesson Collège;weekend;0 days 06:44:00;1 days 01:56:00;46.0;1.0;5.0;5.5;5.5;9.0;10.5;4.5;5.5;0 days 19:12:00;19.2;2.3958333333333335
0006;2050;Cesson Collège;weekday;0 days 05:17:00;1 days 01:05:00;84.0;4.0;17.5;11.0;10.1;15.0;17.0;6.0;3.4;0 days 19:48:00;19.8;4.242424242424242
0006;2050;Cesson Collège;weekend;0 days 05:25:00;1 days 01:05:00;47.0;3.0;7.5;5.5;5.5;9.5;10.0;4.0;3.5;0 days 19:40:00;19.666666666666668;2.389830508474576
0006;2051;Chalotais;weekday;0 days 06:07:30;1 days 01:58:00;85.4;2.0;15.0;10.0;10.0;15.0;19.0;8.0;6.4;0 days 19:50:30;19.841666666666665;4.30407391852163
0006;2051;Chalotais;weekend;0 days 06:45:30;1 days 01:58:00;46.0;1.0;5.0;5.5;5.5;9.0;10.5;4.5;5.5;0 days 19:12:30;19.208333333333332;2.3947939262472886
0006;2086;Bordage;weekday;0 days 06:08:00;1 days 01:58:09;85.4;2.0;15.0;10.0;10.0;15.0;19.0;8.0;6.4;0 days 19:50:09;19.835833333333333;4.305339663067681
0006;2086;Bordage;weekend;0 days 06:46:00;1 days 01:58:09;46.0;1.0;5.0;5.5;5.5;9.0;10.0;5.0;5.5;0 days 19:12:09;19.2025;2.3955214164822287
0006;2089;Rigourdière;weekday;0 days 05:12:00;1 days 02:00:00;169.3;7.0;31.5;21.0;20.0;31.0;35.0;14.0;9.8;0 days 20:48:00;20.8;8.139423076923077
0006;2089;Rigourdière;weekend;0 days 05:20:00;1 days 02:00:00;93.0;5.0;12.0;11.0;11.5;18.5;20.0;8.5;9.0;0 days 20:40:00;20.666666666666668;4.5
0006;2201;Morinais;weekday;0 days 05:21:00;1 days 01:05:25;84.4;4.0;17.0;10.0;10.0;16.0;17.0;6.0;4.4;0 days 19:44:25;19.740277777777777;4.275522409062127
0006;2201;Morinais;weekend;0 days 06:03:00;1 days 01:05:25;46.0;2.0;6.5;5.5;5.5;10.0;9.5;3.5;4.5;0 days 19:02:25;19.040277777777778;2.415931140126924
0006;2202;Collège Jean Moulin;weekday;0 days 05:22:00;1 days 01:06:00;84.4;4.0;17.0;10.0;10.0;16.0;17.0;6.0;4.4;0 days 19:44:00;19.733333333333334;4.277027027027027
0006;2202;Collège Jean Moulin;weekend;0 days 06:04:00;1 days 01:06:00;46.0;2.0;6.5;5.5;5.5;9.5;10.0;3.5;4.5;0 days 19:02:00;19.033333333333335;2.4168126094570925
0006;2203;Médiathèque;weekday;0 days 06:01:54;1 days 01:51:00;83.4;2.0;16.0;10.0;10.0;14.0;19.0;8.0;4.4;0 days 19:49:06;19.81833333333333;4.208224707762174
0006;2203;Médiathèque;weekend;0 days 05:59:47;1 days 01:51:00;47.5;2.0;6.5;5.5;5.5;9.0;10.0;5.5;4.5;0 days 19:51:13;19.85361111111111;2.3925118576245574
0006;2204;Jean Marin;weekday;0 days 05:23:45;1 days 01:07:24;84.4;4.0;17.0;10.0;10.0;16.0;17.0;6.0;4.4;0 days 19:43:39;19.7275;4.278291724749716
0006;2204;Jean Marin;weekend;0 days 06:05:00;1 days 01:07:24;46.0;2.0;6.5;5.5;5.5;9.5;10.0;3.5;4.5;0 days 19:02:24;19.04;2.415966386554622
0006;2206;Maltière;weekday;0 days 05:27:00;1 days 01:10:00;84.4;4.0;17.0;10.0;10.0;15.0;17.0;7.0;4.4;0 days 19:43:00;19.716666666666665;4.280642434488589
0006;2206;Maltière;weekend;0 days 06:08:00;1 days 01:10:00;46.0;2.0;6.5;5.5;5.5;9.5;10.0;3.5;4.5;0 days 19:02:00;19.033333333333335;2.4168126094570925
0006;2211;Maltière;weekday;0 days 05:58:00;1 days 01:48:00;83.4;3.0;15.0;10.0;10.0;15.0;18.0;8.0;4.4;0 days 19:50:00;19.833333333333332;4.205042016806723
0006;2211;Maltière;weekend;0 days 05:56:44;1 days 01:48:00;47.5;2.0;6.5;5.5;5.5;9.5;9.5;5.5;4.5;0 days 19:51:16;19.854444444444443;2.392411438804634
0006;2213;Jean Marin;weekday;0 days 06:01:00;1 days 01:50:00;83.4;2.0;16.0;10.0;10.0;15.0;18.0;8.0;4.4;0 days 19:49:00;19.816666666666666;4.208578637510513
0006;2213;Jean Marin;weekend;0 days 05:59:00;1 days 01:50:00;47.5;2.0;6.5;5.5;5.5;9.0;10.0;5.5;4.5;0 days 19:51:00;19.85;2.392947103274559
0006;2214;Médiathèque;weekday;0 days 05:22:50;1 days 01:07:00;84.4;4.0;17.0;10.0;10.0;16.0;17.0;6.0;4.4;0 days 19:44:10;19.73611111111111;4.276425052779733
0006;2214;Médiathèque;weekend;0 days 06:04:40;1 days 01:07:00;46.0;2.0;6.5;5.5;5.5;9.5;10.0;3.5;4.5;0 days 19:02:20;19.038888888888888;2.4161073825503356
0006;2215;Collège Jean Moulin;weekday;0 days 06:02:38;1 days 01:51:26;83.4;2.0;16.0;10.0;10.0;14.0;19.0;8.0;4.4;0 days 19:48:48;19.813333333333333;4.209286675639301
0006;2215;Collège Jean Moulin;weekend;0 days 06:00:00;1 days 01:51:26;47.5;2.0;6.5;5.5;5.5;9.0;10.0;5.5;4.5;0 days 19:51:26;19.857222222222223;2.3920767702766974
0006;2223;Abbé Grimault;weekday;0 days 05:17:00;1 days 01:02:00;84.4;5.0;17.0;10.0;10.0;16.0;16.0;6.0;4.4;0 days 19:45:00;19.75;4.273417721518988
0006;2223;Abbé Grimault;weekend;0 days 05:59:00;1 days 01:02:00;46.0;3.0;6.5;5.5;5.5;10.0;9.0;3.5;4.5;0 days 19:03:00;19.05;2.4146981627296586
0006;2224;Morinais;weekday;0 days 06:03:00;1 days 01:52:00;83.4;2.0;16.0;10.0;10.0;14.0;19.0;8.0;4.4;0 days 19:49:00;19.816666666666666;4.208578637510513
0006;2224;Morinais;weekend;0 days 06:00:55;1 days 01:52:00;47.5;2.0;6.5;5.5;5.5;9.0;10.0;5.5;4.5;0 days 19:51:05;19.851388888888888;2.3927796823619953
0006;2233;Abbé Grimault;weekday;0 days 06:06:31;1 days 01:55:00;83.4;2.0;15.0;10.0;10.0;15.0;19.0;7.0;5.4;0 days 19:48:29;19.808055555555555;4.210408223365915
0006;2233;Abbé Grimault;weekend;0 days 06:03:50;1 days 01:55:00;47.5;2.0;6.5;5.5;5.5;9.0;9.5;5.0;5.5;0 days 19:51:10;19.852777777777778;2.392612284874773
0006;2237;Aire Libre;weekday;0 days 05:16:00;1 days 01:01:01;84.4;5.0;17.0;10.0;10.0;16.0;16.0;6.0;4.4;0 days 19:45:01;19.75027777777778;4.273357618036314
0006;2237;Aire Libre;weekend;0 days 05:58:00;1 days 01:01:01;46.0;3.0;6.5;5.5;5.5;10.0;9.0;3.5;4.5;0 days 19:03:01;19.05027777777778;2.4146629532961024
0006;2243;Aire Libre;weekday;0 days 06:07:00;1 days 01:56:00;83.4;2.0;15.0;10.0;10.0;15.0;19.0;7.0;5.4;0 days 19:49:00;19.816666666666666;4.208578637510513
0006;2243;Aire Libre;weekend;0 days 06:04:39;1 days 01:56:00;47.5;2.0;6.5;5.5;5.5;9.0;9.5;5.0;5.5;0 days 19:51:21;19.855833333333333;2.3922440928358584
0006;2263;Jean Jaurès;weekday;0 days 05:24:32;1 days 01:08:01;84.4;4.0;17.0;10.0;10.0;16.0;17.0;6.0;4.4;0 days 19:43:29;19.724722222222223;4.278894224675746
0006;2263;Jean Jaurès;weekend;0 days 06:06:00;1 days 01:08:01;46.0;2.0;6.5;5.5;5.5;9.5;10.0;3.5;4.5;0 days 19:02:01;19.03361111111111;2.4167773383342332
0006;2264;Jean Jaurès;weekday;0 days 06:00:00;1 days 01:49:29;83.4;2.0;16.0;10.0;10.0;15.0;18.0;8.0;4.4;0 days 19:49:29;19.82472222222222;4.206868528352647
0006;2264;Jean Jaurès;weekend;0 days 05:58:00;1 days 01:49:29;47.5;2.0;6.5;5.5;5.5;9.0;10.0;5.5;4.5;0 days 19:51:29;19.858055555555556;2.3919763879757725
0006;2277;Aéroport;weekday;0 days 05:15:00;1 days 01:57:00;167.8;7.0;32.0;20.0;20.0;31.0;34.0;14.0;9.8;0 days 20:42:00;20.7;8.106280193236715
0006;2277;Aéroport;weekend;0 days 05:57:00;1 days 01:57:00;93.5;5.0;13.0;10.5;11.0;19.5;18.5;8.5;10.0;0 days 20:00:00;20.0;4.675
0006;2278;Saint-Jacques - Gaîté;weekday;0 days 05:56:00;1 days 01:46:04;83.4;3.0;15.0;10.0;10.0;15.0;18.0;8.0;4.4;0 days 19:50:04;19.834444444444443;4.204806453419977
0006;2278;Saint-Jacques - Gaîté;weekend;0 days 05:55:00;1 days 01:46:04;47.5;2.0;7.0;5.0;5.5;9.5;9.5;5.5;4.5;0 days 19:51:04;19.851111111111113;2.3928131646703235
0006;2280;Saint-Jacques - Gaîté;weekday;0 days 05:29:00;1 days 01:12:27;84.4;4.0;17.0;10.0;10.0;15.0;17.0;7.0;4.4;0 days 19:43:27;19.724166666666665;4.279014745025139
0006;2280;Saint-Jacques - Gaîté;weekend;0 days 06:10:00;1 days 01:12:27;46.0;2.0;6.5;5.5;5.5;9.5;10.0;3.5;4.5;0 days 19:02:27;19.04083333333333;2.4158606503566897
0006;2290;Germaine Tillion;weekday;0 days 05:31:00;1 days 01:14:00;84.4;4.0;16.0;11.0;10.0;15.0;17.0;7.0;4.4;0 days 19:43:00;19.716666666666665;4.280642434488589
0006;2290;Germaine Tillion;weekend;0 days 06:12:00;1 days 01:14:00;46.0;2.0;6.5;5.5;5.5;9.5;10.0;3.5;4.5;0 days 19:02:00;19.033333333333335;2.4168126094570925
0006;2291;Germaine Tillion;weekday;0 days 05:55:00;1 days 01:45:00;83.4;3.0;15.0;10.0;10.0;15.0;18.0;8.0;4.4;0 days 19:50:00;19.833333333333332;4.205042016806723
0006;2291;Germaine Tillion;weekend;0 days 05:54:00;1 days 01:45:00;47.5;2.0;7.0;5.0;6.0;9.0;10.0;5.0;4.5;0 days 19:51:00;19.85;2.392947103274559
0007;2206;Maltière;weekday;0 days 05:31:00;1 days 00:01:16;70.0;3.0;9.5;8.5;7.5;14.5;19.0;5.0;3.0;0 days 18:30:16;18.504444444444445;3.782874984988591
0007;2206;Maltière;weekend;0 days 06:00:00;1 days 00:04:00;37.0;2.0;3.5;4.0;4.0;8.5;8.0;5.0;3.0;0 days 18:04:00;18.066666666666666;2.047970479704797
0007;2211;Maltière;weekday;0 days 05:47:00;1 days 01:46:08;67.4;3.0;19.0;8.0;8.0;11.0;9.0;4.0;5.4;0 days 19:59:08;19.985555555555557;3.372435647967977
0007;2211;Maltière;weekend;0 days 06:06:43;1 days 01:46:08;39.0;2.0;3.5;4.0;5.0;8.0;8.5;3.5;5.5;0 days 19:39:25;19.656944444444445;1.9840316540662757
0007;2223;Abbé Grimault;weekend;0 days 08:24:00;0 days 23:57:20;23.0;0.0;2.0;2.0;2.0;5.0;5.0;4.0;3.0;0 days 15:33:20;15.555555555555555;1.4785714285714286
0007;2233;Abbé Grimault;weekend;0 days 09:07:40;1 days 00:57:00;24.0;0.0;1.0;2.0;2.0;5.0;5.0;4.0;5.0;0 days 15:49:20;15.822222222222223;1.5168539325842696
0007;2236;Parc Expo;weekend;0 days 08:21:00;0 days 23:54:16;23.0;0.0;2.0;2.0;2.0;5.0;5.0;4.0;3.0;0 days 15:33:16;15.554444444444444;1.4786770483605973
0007;2237;Aire Libre;weekend;0 days 08:23:37;0 days 23:57:00;23.0;0.0;2.0;2.0;2.0;5.0;5.0;4.0;3.0;0 days 15:33:23;15.55638888888889;1.4784922236308768
0007;2238;Centre Météo;weekend;0 days 08:23:00;0 days 23:56:00;23.0;0.0;2.0;2.0;2.0;5.0;5.0;4.0;3.0;0 days 15:33:00;15.55;1.4790996784565915
0007;2239;Haut Bois;weekday;0 days 05:28:00;0 days 23:58:00;70.0;4.0;9.0;8.0;8.0;14.0;19.0;5.0;3.0;0 days 18:30:00;18.5;3.7837837837837838
0007;2239;Haut Bois;weekend;0 days 05:57:00;1 days 00:00:00;37.0;2.0;4.0;4.0;4.0;8.0;8.5;4.5;3.0;0 days 18:03:00;18.05;2.0498614958448753
0007;2240;St-Jacques Mairie;weekday;0 days 05:28:51;0 days 23:59:00;70.0;3.0;10.0;8.0;8.0;14.0;19.0;5.0;3.0;0 days 18:30:09;18.5025;3.783272530739089
0007;2240;St-Jacques Mairie;weekend;0 days 05:57:51;1 days 00:01:01;37.0;2.0;3.5;4.0;4.0;8.5;8.0;5.0;3.0;0 days 18:03:10;18.052777777777777;2.049546084012925
0007;2241;St-Jacques Mairie;weekday;0 days 05:49:00;1 days 01:48:10;67.4;3.0;19.0;8.0;8.0;11.0;9.0;4.0;5.4;0 days 19:59:10;19.98611111111111;3.37234190410007
0007;2241;St-Jacques Mairie;weekend;0 days 06:08:00;1 days 01:48:10;39.0;2.0;3.5;4.0;5.0;7.5;8.5;4.0;5.5;0 days 19:40:10;19.669444444444444;1.9827707950854399
0007;2242;Centre Météo;weekend;0 days 09:09:00;1 days 00:58:00;24.0;0.0;1.0;2.0;2.0;5.0;5.0;4.0;5.0;0 days 15:49:00;15.816666666666666;1.517386722866175
0007;2243;Aire Libre;weekend;0 days 09:08:00;1 days 00:57:21;24.0;0.0;1.0;2.0;2.0;5.0;5.0;4.0;5.0;0 days 15:49:21;15.8225;1.516827302891452
0007;2244;Parc Expo;weekend;0 days 09:10:44;1 days 01:00:00;24.0;0.0;1.0;2.0;2.0;5.0;5.0;4.0;5.0;0 days 15:49:16;15.821111111111112;1.5169604607065101
0007;2245;Haut Bois;weekday;0 days 05:50:00;1 days 01:49:00;67.4;3.0;18.0;8.0;8.0;12.0;9.0;4.0;5.4;0 days 19:59:00;19.983333333333334;3.3728106755629694
0007;2245;Haut Bois;weekend;0 days 06:09:00;1 days 01:49:00;39.0;2.0;3.5;4.0;4.0;8.5;8.0;4.5;5.5;0 days 19:40:00;19.666666666666668;1.983050847457627
0007;2278;Saint-Jacques - Gaîté;weekday;1 days 01:44:00;1 days 01:44:26;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0 days 00:00:26;0.007222222222222222;138.46153846153848
0007;2278;Saint-Jacques - Gaîté;weekend;0 days 09:00:00;1 days 01:44:26;12.5;0.0;1.0;2.0;3.0;4.0;6.0;3.0;3.0;0 days 16:44:26;16.740555555555556;0.7466896757707496
0007;2281;Saint-Jacques - Gaîté;weekday;0 days 05:33:00;1 days 01:44:00;137.4;6.0;28.0;16.0;16.0;25.0;28.0;10.0;8.4;0 days 20:11:00;20.183333333333334;6.807597027250207
0007;2281;Saint-Jacques - Gaîté;weekend;0 days 06:02:00;1 days 01:44:00;76.0;4.0;7.0;8.0;9.0;16.0;17.0;8.0;9.0;0 days 19:42:00;19.7;3.8578680203045685
0007;2288;Jules Vallès;weekend;0 days 09:09:38;1 days 00:59:00;24.0;0.0;1.0;2.0;2.0;5.0;5.0;4.0;5.0;0 days 15:49:22;15.822777777777778;1.5168006741336328
0007;2289;Jules Vallès;weekend;0 days 08:22:00;0 days 23:55:26;23.0;0.0;2.0;2.0;2.0;5.0;5.0;4.0;3.0;0 days 15:33:26;15.557222222222222;1.4784130271756597
0007;2303;Haut Launay;weekday;0 days 05:11:00;0 days 23:41:12;58.2;4.0;10.0;8.0;8.2;12.0;9.0;4.0;3.0;0 days 18:30:12;18.503333333333334;3.1453792109529815
0007;2303;Haut Launay;weekend;0 days 05:41:00;0 days 23:41:12;37.0;3.0;3.5;4.0;4.5;8.5;8.0;4.0;3.0;0 days 18:00:12;18.003333333333334;2.055174967598593
0007;2304;Rabine;weekday;0 days 05:12:54;0 days 23:42:25;58.2;4.0;10.0;8.0;8.2;12.0;9.0;4.0;3.0;0 days 18:29:31;18.491944444444446;3.147316399032612
0007;2304;Rabine;weekend;0 days 05:42:00;0 days 23:42:25;37.0;3.0;3.5;4.0;4.5;8.5;8.0;4.0;3.0;0 days 18:00:25;18.006944444444443;2.0547628229849595
0007;2305;Vert Buisson;weekday;0 days 06:04:00;1 days 02:03:00;59.4;2.0;11.0;8.0;7.0;12.0;9.0;5.0;5.4;0 days 19:59:00;19.983333333333334;2.9724770642201834
0007;2305;Vert Buisson;weekend;0 days 06:22:52;1 days 02:03:00;39.0;2.0;3.5;4.0;4.0;8.0;8.5;4.5;5.5;0 days 19:40:08;19.66888888888889;1.982826799231725
0007;2307;Gavrinis;weekday;0 days 05:16:00;0 days 23:45:00;58.2;4.0;10.0;8.0;8.2;11.0;9.0;5.0;3.0;0 days 18:29:00;18.483333333333334;3.1487826871055002
0007;2307;Gavrinis;weekend;0 days 05:45:00;0 days 23:45:00;37.0;3.0;3.5;4.0;4.0;9.0;8.0;4.0;3.0;0 days 18:00:00;18.0;2.0555555555555554
0007;2308;Croix Madame;weekday;0 days 05:18:32;0 days 23:48:00;58.0;4.0;9.0;9.0;7.5;11.5;9.0;5.0;3.0;0 days 18:29:28;18.49111111111111;3.136642230501142
0007;2308;Croix Madame;weekend;0 days 05:47:32;0 days 23:48:00;37.0;3.0;3.5;4.0;4.0;9.0;8.0;4.0;3.0;0 days 18:00:28;18.00777777777778;2.054667736163386
0007;2309;Ker Lann;weekday;0 days 05:59:00;1 days 01:58:00;67.4;3.0;18.0;8.0;8.0;11.0;9.0;5.0;5.4;0 days 19:59:00;19.983333333333334;3.3728106755629694
0007;2309;Ker Lann;weekend;0 days 06:18:00;1 days 01:58:00;39.0;2.0;3.5;4.0;4.0;8.5;8.0;4.5;5.5;0 days 19:40:00;19.666666666666668;1.983050847457627
0007;2311;Coeur de Campus;weekday;0 days 05:21:00;0 days 23:51:00;70.0;4.0;9.0;8.0;8.0;15.0;18.0;5.0;3.0;0 days 18:30:00;18.5;3.7837837837837838
0007;2311;Coeur de Campus;weekend;0 days 05:50:00;0 days 23:51:00;37.0;3.0;3.5;4.0;4.0;8.0;9.0;4.0;3.0;0 days 18:01:00;18.016666666666666;2.053654024051804
0007;2312;Etangs;weekday;0 days 05:21:58;0 days 23:52:00;70.0;4.0;9.0;8.0;8.0;15.0;18.0;5.0;3.0;0 days 18:30:02;18.500555555555554;3.783670160055254
0007;2312;Etangs;weekend;0 days 05:50:58;0 days 23:52:00;37.0;3.0;3.5;4.0;4.0;8.0;9.0;4.0;3.0;0 days 18:01:02;18.017222222222223;2.0535907002559277
0007;2313;Lande du Pont;weekday;0 days 05:23:00;0 days 23:53:00;70.0;4.0;9.0;8.0;8.0;15.0;18.0;5.0;3.0;0 days 18:30:00;18.5;3.7837837837837838
0007;2313;Lande du Pont;weekend;0 days 05:52:00;0 days 23:53:00;37.0;3.0;3.5;4.0;4.0;8.0;9.0;4.0;3.0;0 days 18:01:00;18.016666666666666;2.053654024051804
0007;2315;Lande du Pont;weekday;0 days 05:56:00;1 days 01:55:00;67.4;3.0;18.0;8.0;8.0;11.0;9.0;5.0;5.4;0 days 19:59:00;19.983333333333334;3.3728106755629694
0007;2315;Lande du Pont;weekend;0 days 06:15:00;1 days 01:55:00;39.0;2.0;3.5;4.0;4.0;8.5;8.0;4.5;5.5;0 days 19:40:00;19.666666666666668;1.983050847457627
0007;2316;Etangs;weekday;0 days 05:56:55;1 days 01:56:00;67.4;3.0;18.0;8.0;8.0;11.0;9.0;5.0;5.4;0 days 19:59:05;19.98472222222222;3.3725762735422897
0007;2316;Etangs;weekend;0 days 06:15:55;1 days 01:56:00;39.0;2.0;3.5;4.0;4.0;8.5;8.0;4.5;5.5;0 days 19:40:05;19.668055555555554;1.982910811383377
0007;2317;Coeur de Campus;weekday;0 days 05:57:37;1 days 01:57:00;67.4;3.0;18.0;8.0;8.0;11.0;9.0;5.0;5.4;0 days 19:59:23;19.989722222222223;3.371732695968762
0007;2317;Coeur de Campus;weekend;0 days 06:16:37;1 days 01:57:00;39.0;2.0;3.5;4.0;4.0;8.5;8.0;4.5;5.5;0 days 19:40:23;19.673055555555557;1.9824068452338928
0007;2319;Ker Lann;weekday;0 days 05:20:00;0 days 23:49:00;70.0;4.0;9.0;8.0;8.0;15.0;18.0;5.0;3.0;0 days 18:29:00;18.483333333333334;3.787195671776375
0007;2319;Ker Lann;weekend;0 days 05:49:00;0 days 23:49:00;37.0;3.0;3.5;4.0;4.0;8.0;9.0;4.0;3.0;0 days 18:00:00;18.0;2.0555555555555554
0007;2320;Croix Madame;weekday;0 days 06:00:51;1 days 02:00:00;58.4;2.0;10.0;8.0;8.0;11.0;9.0;5.0;5.4;0 days 19:59:09;19.985833333333332;2.922069799441271
0007;2320;Croix Madame;weekend;0 days 06:19:51;1 days 02:00:00;39.0;2.0;3.5;4.0;4.0;8.5;8.0;4.5;5.5;0 days 19:40:09;19.669166666666666;1.9827987967631235
0007;2321;Gavrinis;weekday;0 days 06:03:00;1 days 02:02:00;59.4;2.0;11.0;8.0;8.0;11.0;9.0;5.0;5.4;0 days 19:59:00;19.983333333333334;2.9724770642201834
0007;2321;Gavrinis;weekend;0 days 06:22:00;1 days 02:02:00;39.0;2.0;3.5;4.0;4.0;8.5;8.0;4.5;5.5;0 days 19:40:00;19.666666666666668;1.983050847457627
0007;2322;Vert Buisson;weekday;0 days 05:15:00;0 days 23:44:10;58.2;4.0;10.0;8.0;8.2;12.0;8.0;5.0;3.0;0 days 18:29:10;18.48611111111111;3.1483095416979716
0007;2322;Vert Buisson;weekend;0 days 05:44:00;0 days 23:44:10;37.0;3.0;3.5;4.0;4.0;9.0;8.0;4.0;3.0;0 days 18:00:10;18.002777777777776;2.055238389137479
0007;2323;Rabine;weekday;0 days 06:06:00;1 days 02:05:00;59.4;2.0;10.0;8.0;8.0;12.0;9.0;5.0;5.4;0 days 19:59:00;19.983333333333334;2.9724770642201834
0007;2323;Rabine;weekend;0 days 06:24:35;1 days 02:05:00;39.0;1.5;3.25;4.0;4.0;8.5;8.5;4.5;5.5;0 days 19:40:25;19.67361111111111;1.9823508648076245
0007;2324;Haut Launay;weekday;0 days 06:07:39;1 days 02:06:00;59.4;2.0;10.0;8.0;8.0;12.0;9.0;5.0;5.4;0 days 19:58:21;19.9725;2.9740893728877205
0007;2324;Haut Launay;weekend;0 days 06:25:52;1 days 02:06:00;39.0;1.0;3.5;4.0;4.0;8.5;8.5;4.5;5.5;0 days 19:40:08;19.66888888888889;1.982826799231725
0007;2331;Noë;weekday;0 days 06:09:43;1 days 02:08:00;59.4;2.0;10.0;8.0;8.0;12.0;9.0;5.0;5.4;0 days 19:58:17;19.97138888888889;2.974254836780394
0007;2331;Noë;weekend;0 days 06:27:43;1 days 02:08:00;39.0;1.0;3.5;4.0;4.0;8.5;8.0;4.5;6.0;0 days 19:40:17;19.671388888888888;1.9825748054845589
0007;2332;Epalet;weekday;0 days 06:11:00;1 days 02:09:12;59.4;2.0;10.0;8.0;8.0;11.0;10.0;5.0;5.4;0 days 19:58:12;19.97;2.9744616925388083
0007;2332;Epalet;weekend;0 days 06:29:00;1 days 02:09:12;39.0;1.0;3.5;4.0;4.0;8.5;8.0;4.5;6.0;0 days 19:40:12;19.67;1.9827147941026944
0007;2334;Pasteur;weekday;0 days 21:20:00;1 days 02:14:00;7.4;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.4;0 days 04:54:00;4.9;1.510204081632653
0007;2334;Pasteur;weekend;0 days 09:33:00;1 days 02:14:00;16.0;0.0;1.0;2.0;2.0;5.0;5.0;2.0;6.5;0 days 16:41:00;16.683333333333334;0.959040959040959
0007;2335;Bobinais;weekday;0 days 21:21:00;1 days 02:15:02;7.4;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.4;0 days 04:54:02;4.900555555555556;1.5100328760911461
0007;2335;Bobinais;weekend;0 days 09:34:00;1 days 02:15:02;16.0;0.0;1.0;2.0;2.0;5.0;5.0;2.0;6.5;0 days 16:41:02;16.683888888888887;0.9590090240085246
0007;2336;Champ Niguel;weekday;0 days 21:22:00;1 days 02:16:14;7.4;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.4;0 days 04:54:14;4.903888888888889;1.5090064574600657
0007;2336;Champ Niguel;weekend;0 days 09:35:00;1 days 02:16:14;16.0;0.0;1.0;2.0;2.0;4.0;6.0;2.0;6.5;0 days 16:41:14;16.68722222222222;0.9588174584678897
0007;2337;Lavoisier;weekday;0 days 21:23:00;1 days 02:17:00;7.4;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.4;0 days 04:54:00;4.9;1.510204081632653
0007;2337;Lavoisier;weekend;0 days 09:36:00;1 days 02:17:00;16.0;0.0;1.0;2.0;2.0;4.0;6.0;2.0;6.5;0 days 16:41:00;16.683333333333334;0.959040959040959
0007;2338;Lavoisier;weekday;0 days 04:59:00;0 days 23:29:00;6.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0 days 18:30:00;18.5;0.32432432432432434
0007;2338;Lavoisier;weekend;0 days 05:29:00;0 days 23:29:00;14.0;1.0;3.0;2.0;2.0;5.0;5.0;2.0;3.0;0 days 18:00:00;18.0;0.7777777777777778
0007;2339;Champ Niguel;weekday;0 days 05:00:42;0 days 23:31:00;6.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0 days 18:30:18;18.505;0.3242366927857336
0007;2339;Champ Niguel;weekend;0 days 05:30:42;0 days 23:31:00;14.0;1.0;3.0;2.0;2.0;5.0;5.0;2.0;3.0;0 days 18:00:18;18.005;0.7775617883921133
0007;2340;Bobinais;weekday;0 days 05:01:00;0 days 23:31:27;6.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0 days 18:30:27;18.5075;0.32419289477238955
0007;2340;Bobinais;weekend;0 days 05:31:00;0 days 23:31:27;14.0;1.0;3.0;2.0;2.0;5.0;5.0;2.0;3.0;0 days 18:00:27;18.0075;0.7774538386783285
0007;2341;Pasteur;weekday;0 days 05:02:30;0 days 23:33:00;6.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0 days 18:30:30;18.508333333333333;0.32417829806393517
0007;2341;Pasteur;weekend;0 days 05:32:30;0 days 23:33:00;14.0;1.0;3.0;2.0;2.0;5.0;5.0;2.0;3.0;0 days 18:00:30;18.008333333333333;0.7774178621008793
0007;2343;Epalet;weekday;0 days 05:07:43;0 days 23:38:00;58.2;4.0;10.0;8.0;8.2;12.0;9.0;4.0;3.0;0 days 18:30:17;18.504722222222224;3.1451431316330667
0007;2343;Epalet;weekend;0 days 05:37:43;0 days 23:38:00;37.0;3.0;4.0;4.0;4.5;8.0;8.5;3.5;3.0;0 days 18:00:17;18.004722222222224;2.055016430874616
