date;tranche_horaire;id_arret;nom_commune;id_ligne;sens;freq
2025-02-18;10:15:00;3315;Thorigné-Fouillard;50;Aller;3.52941
2024-11-17;10:45:00;2263;Saint-Jacques-de-la-Lande;6;Retour;3.52941
2024-11-28;18:00:00;3306;Thorigné-Fouillard;50;Aller;2.35294
2025-04-24;09:00:00;3903;Pont-Péan;79;Retour;3.52941
2025-04-24;08:30:00;2206;Saint-Jacques-de-la-Lande;13;Retour;2.35294
2024-10-04;15:15:00;2050;Cesson-Sévigné;6;Aller;3.52941
2025-02-01;13:15:00;2816;Saint-Grégoire;78;Retour;6.70588
2025-03-14;05:30:00;2338;Bruz;7;Retour;1.17647
2024-12-09;19:15:00;2017;Cesson-Sévigné;67;Aller;3.52941
2025-06-20;17:45:00;2061;Cesson-Sévigné;11;Aller;1.17647
2025-05-09;18:30:00;2263;Saint-Jacques-de-la-Lande;6;Retour;1.17647
2025-05-26;06:15:00;2214;Saint-Jacques-de-la-Lande;6;Retour;3.52941
2025-03-06;13:45:00;2804;Saint-Grégoire;1;Aller;1.17647
2025-07-01;12:30:00;2006;Cesson-Sévigné;34;Retour;1.17647
2024-12-07;07:45:00;2257;Saint-Jacques-de-la-Lande;5;Retour;2.35294
2024-11-18;07:00:00;2805;Saint-Grégoire;1;Aller;1.17647
2025-07-12;20:30:00;2619;Vern-sur-Seiche;75;Retour;2.35294
2025-01-10;20:45:00;2016;Cesson-Sévigné;6;Aller;3.52941
2025-03-05;12:45:00;2016;Cesson-Sévigné;14;Aller;3.52941
2024-11-25;07:15:00;2050;Cesson-Sévigné;6;Aller;3.52941
2025-05-20;15:00:00;2609;Vern-sur-Seiche;62;Retour;2.35294
2024-12-02;13:30:00;3765;Vezin-le-Coquet;53;Aller;1.17647
2025-02-19;15:30:00;2417;Betton;71;Retour;1.17647
2025-04-14;19:45:00;2214;Saint-Jacques-de-la-Lande;6;Retour;1.17647
2025-03-31;11:45:00;3013;Chantepie;1;Aller;1.17647
2025-02-08;16:30:00;2449;Betton;78;Retour;1.17647
2025-07-07;16:15:00;3037;Chantepie;1;Retour;1.17647
2025-01-06;08:00:00;2280;Saint-Jacques-de-la-Lande;6;Retour;2.35294
2024-12-12;18:00:00;2839;Saint-Grégoire;32;Aller;4.70588
2025-06-04;14:30:00;3756;Vezin-le-Coquet;53;Retour;3.52941
2025-04-07;11:00:00;4011;Acigné;64;Retour;1.17647
2025-02-28;21:15:00;2015;Cesson-Sévigné;6;Aller;2.35294
2025-01-30;18:15:00;3765;Vezin-le-Coquet;53;Aller;1.17647
2024-10-17;19:15:00;2263;Saint-Jacques-de-la-Lande;6;Retour;2.35294
2025-06-28;16:00:00;4306;L'Hermitage;53;Retour;1.17647
2024-10-19;18:00:00;2864;Saint-Grégoire;14;Retour;2.35294
2024-10-09;19:45:00;2815;Saint-Grégoire;1;Aller;4.70588
2025-07-18;08:00:00;2028;Cesson-Sévigné;34;Aller;1.17647
2024-10-29;06:45:00;2332;Bruz;159;Retour;2.35294
2025-06-16;09:00:00;3114;Pacé;65;Aller;2.35294
2025-06-15;19:15:00;2405;Betton;51;Aller;2.35294
2025-06-24;12:45:00;2546;Le Rheu;54;Retour;1.17647
2025-02-04;17:45:00;2368;Bruz;80;Retour;5.88235
2024-11-13;15:45:00;2011;Cesson-Sévigné;6;Aller;2.35294
2025-04-11;08:45:00;2603;Vern-sur-Seiche;75;Aller;5.88235
2025-04-04;08:45:00;2263;Saint-Jacques-de-la-Lande;13;Retour;1.17647
2025-01-09;07:30:00;2140;Cesson-Sévigné;64;Aller;4.70588
2024-11-19;15:45:00;4502;Gévezé;68;Aller;1.17647
2025-05-22;12:45:00;3011;Chantepie;13;Aller;1.17647
2025-03-03;11:15:00;2085;Cesson-Sévigné;67;Aller;2.35294
2025-03-26;07:00:00;3717;Saint-Gilles;52;Retour;11.76471
2025-02-23;00:00:00;2140;Cesson-Sévigné;64;Retour;1.17647
2024-09-24;14:30:00;2027;Cesson-Sévigné;6;Retour;1.17647
2024-11-06;09:45:00;2034;Cesson-Sévigné;11;Retour;1.17647
2025-03-07;19:00:00;2050;Cesson-Sévigné;6;Aller;1.17647
2025-03-28;07:00:00;2542;Le Rheu;76;Retour;5.88235
2024-12-12;18:30:00;2304;Bruz;7;Retour;2.35294
2025-01-03;10:30:00;2204;Saint-Jacques-de-la-Lande;6;Retour;1.17647
2025-06-05;14:15:00;2314;Bruz;13;Retour;2.35294
2025-08-12;09:45:00;2606;Vern-sur-Seiche;62;Retour;1.17647
2025-02-18;12:15:00;2548;Le Rheu;54;Retour;7.05882
2024-12-16;15:15:00;2062;Cesson-Sévigné;67;Retour;1.17647
2025-01-13;17:15:00;2336;Bruz;91;Retour;12.94118
2024-09-19;06:30:00;3420;Nouvoitou;75;Aller;3.52941
2024-12-17;16:30:00;2263;Saint-Jacques-de-la-Lande;6;Retour;3.52941
2025-04-05;01:00:00;2263;Saint-Jacques-de-la-Lande;6;Retour;1.17647
2024-10-29;11:15:00;2210;Saint-Jacques-de-la-Lande;13;Retour;1.17647
2025-02-27;17:00:00;2032;Cesson-Sévigné;11;Retour;3.52941
2025-07-26;15:45:00;2344;Bruz;7;Retour;1.17647
2025-01-07;08:00:00;5064;Saint-Jacques-de-la-Lande;1002;Indéterminé;142.22223
2025-06-05;20:30:00;5050;Cesson-Sévigné;1002;Indéterminé;21.11111
2025-04-02;18:30:00;3019;Chantepie;13;Aller;2.35294
2025-05-28;14:15:00;2211;Saint-Jacques-de-la-Lande;7;Aller;1.17647
2025-08-25;09:30:00;3002;Chantepie;1;Retour;3.52941
2025-03-04;17:15:00;3002;Chantepie;1;Retour;3.52941
2025-06-20;07:45:00;2203;Saint-Jacques-de-la-Lande;13;Aller;1.17647
2025-05-22;17:00:00;2010;Cesson-Sévigné;6;Aller;2.35294
2025-07-30;08:15:00;2838;Saint-Grégoire;78;Aller;1.17647
2025-04-23;08:45:00;2710;Noyal-Châtillon-sur-Seiche;61;Retour;1.17647
2024-11-27;19:45:00;9999;Non identifiée;9999;Indéterminé;5.88235
2024-09-23;14:45:00;6000;Romillé;81;Retour;5.88235
2025-03-20;15:00:00;2071;Cesson-Sévigné;50;Aller;1.17647
2025-05-28;08:45:00;2138;Cesson-Sévigné;50;Retour;9.41176
2024-12-21;15:45:00;2774;Noyal-Châtillon-sur-Seiche;61;Retour;1.17647
2025-08-02;21:30:00;2801;Saint-Grégoire;4;Retour;1.17647
2025-03-26;13:45:00;4102;Corps-Nuds;73;Retour;2.35294
2025-01-27;10:15:00;2214;Saint-Jacques-de-la-Lande;13;Retour;2.35294
2025-01-30;10:30:00;2452;Betton;78;Aller;1.17647
2024-10-22;05:45:00;2361;Bruz;7;Retour;1.17647
2025-05-14;06:30:00;4653;Cintré;54;Retour;2.35294
2025-01-13;18:15:00;2337;Bruz;91;Retour;3.52941
2025-03-24;13:00:00;3862;Mordelles;55;Aller;1.17647
2025-07-25;17:00:00;2304;Bruz;7;Retour;2.35294
2025-03-07;08:15:00;3314;Thorigné-Fouillard;50;Aller;4.70588
2025-04-14;07:15:00;2509;Le Rheu;54;Retour;2.35294
2025-08-01;08:00:00;3853;Mordelles;55;Retour;3.52941
2025-01-28;10:30:00;4151;Brécé;67;Aller;1.17647
2025-06-20;07:00:00;2239;Saint-Jacques-de-la-Lande;7;Retour;2.35294
2025-04-29;06:45:00;4382;Saint-Erblon;161;Retour;5.88235
2025-08-28;08:30:00;2131;Cesson-Sévigné;2;Aller;2.35294
2024-09-11;19:00:00;2058;Cesson-Sévigné;67;Aller;2.35294
2025-03-03;13:15:00;2138;Cesson-Sévigné;50;Retour;8.23529
2025-01-14;18:00:00;3170;Pacé;77;Retour;2.35294
2025-01-27;12:00:00;2509;Le Rheu;55;Retour;1.17647
2025-04-25;07:00:00;3006;Chantepie;34;Retour;2.35294
2025-06-07;19:00:00;2860;Saint-Grégoire;52;Retour;3.52941
2025-06-18;09:15:00;3851;Mordelles;55;Retour;2.35294
2024-09-09;16:15:00;2607;Vern-sur-Seiche;62;Retour;3.52941
2025-03-15;15:30:00;3705;Saint-Gilles;52;Retour;1.17647
2024-10-12;15:45:00;2821;Saint-Grégoire;32;Aller;1.17647
2024-11-22;08:30:00;2546;Le Rheu;154;Retour;1.17647
2024-12-30;12:15:00;4019;Acigné;64;Aller;2.35294
2025-03-05;08:30:00;3306;Thorigné-Fouillard;50;Aller;14.11765
2024-11-18;07:45:00;2809;Saint-Grégoire;1;Aller;5.88235
2025-02-13;11:15:00;3955;Saint-Sulpice-la-Forêt;71;Aller;1.17647
2025-07-17;09:45:00;2131;Cesson-Sévigné;2;Aller;1.17647
2025-06-19;18:45:00;2539;Le Rheu;76;Aller;1.17647
2024-11-07;21:15:00;3032;Chantepie;1;Retour;2.35294
2025-08-30;12:30:00;2813;Saint-Grégoire;1;Aller;2.35294
2025-03-18;07:15:00;3136;Pacé;65;Retour;11.76471
2025-03-31;07:15:00;4555;Saint-Armel;173;Retour;1.17647
2025-06-19;17:30:00;3514;Montgermont;52;Aller;1.17647
2024-09-30;11:00:00;2228;Saint-Jacques-de-la-Lande;5;Aller;1.17647
2025-05-17;15:30:00;2808;Saint-Grégoire;1;Aller;2.35294
2025-01-17;09:00:00;3036;Chantepie;34;Retour;2.35294
2024-09-05;17:15:00;4007;Acigné;64;Aller;1.17647
2025-05-16;14:00:00;2015;Cesson-Sévigné;6;Aller;3.52941
2025-03-13;12:15:00;2542;Le Rheu;76;Retour;3.52941
2025-08-11;12:15:00;1453;Saint-Jacques-de-la-Lande;5;Retour;5.88235
2025-08-06;16:45:00;2801;Saint-Grégoire;4;Retour;18.82353
2025-02-15;20:00:00;2863;Saint-Grégoire;78;Aller;1.17647
2025-02-24;12:15:00;2257;Saint-Jacques-de-la-Lande;5;Retour;2.35294
2024-10-15;17:45:00;2509;Le Rheu;55;Retour;2.35294
2024-09-09;17:00:00;3019;Chantepie;13;Aller;1.17647
2025-03-12;12:45:00;2060;Cesson-Sévigné;67;Aller;2.35294
2025-06-01;15:00:00;2040;Cesson-Sévigné;6;Aller;1.17647
2025-02-12;19:00:00;2322;Bruz;7;Retour;1.17647
2025-05-28;16:30:00;5050;Cesson-Sévigné;9000;Indéterminé;23.15789
2025-04-19;21:00:00;3852;Mordelles;55;Retour;3.52941
2025-02-26;13:30:00;3906;Pont-Péan;72;Retour;1.17647
2024-09-30;17:30:00;2291;Saint-Jacques-de-la-Lande;6;Aller;1.17647
2025-03-10;16:30:00;2629;Vern-sur-Seiche;62;Retour;1.17647
2025-02-28;19:45:00;4508;Gévezé;68;Aller;1.17647
2024-11-27;16:15:00;2815;Saint-Grégoire;12;Aller;4.70588
2024-09-11;16:15:00;2749;Noyal-Châtillon-sur-Seiche;72;Retour;1.17647
2025-02-14;18:15:00;3752;Vezin-le-Coquet;54;Retour;1.17647
2025-03-28;11:45:00;2016;Cesson-Sévigné;67;Aller;1.17647
2024-09-06;08:45:00;3012;Chantepie;13;Aller;1.17647
2024-12-23;07:15:00;3301;Thorigné-Fouillard;50;Aller;1.17647
2025-03-03;08:45:00;3865;Mordelles;55;Aller;1.17647
2025-04-06;18:45:00;2015;Cesson-Sévigné;6;Aller;1.17647
2025-03-01;17:15:00;4204;Chavagne;56;Retour;1.17647
2025-01-07;14:00:00;3862;Mordelles;55;Aller;1.17647
2024-09-21;06:45:00;3732;Saint-Gilles;52;Retour;1.17647
2024-10-07;17:15:00;2014;Cesson-Sévigné;6;Aller;5.88235
2025-06-25;17:30:00;2912;Chartres-de-Bretagne;72;Retour;1.07059
2025-05-24;01:00:00;2317;Bruz;7;Aller;1.17647
2025-07-16;17:15:00;2614;Vern-sur-Seiche;62;Aller;1.17647
2024-12-30;09:45:00;3018;Chantepie;13;Aller;3.52941
2025-08-19;09:45:00;1453;Saint-Jacques-de-la-Lande;5;Retour;2.35294
2025-05-02;18:00:00;2505;Le Rheu;76;Retour;2.35294
2025-03-28;10:30:00;2014;Cesson-Sévigné;6;Aller;8.23529
2024-10-11;13:45:00;2281;Saint-Jacques-de-la-Lande;7;Aller;7.05882
2025-08-30;14:15:00;2089;Cesson-Sévigné;6;Aller;4.70588
2024-12-16;16:30:00;2906;Chartres-de-Bretagne;72;Retour;1.17647
2025-04-19;12:45:00;2457;Betton;78;Retour;2.35294
2024-09-03;18:15:00;3037;Chantepie;13;Aller;1.17647
2025-03-08;20:15:00;2815;Saint-Grégoire;12;Aller;1.17647
2025-02-10;07:30:00;4671;Cintré;54;Retour;2.35294
2025-08-20;08:00:00;2521;Le Rheu;55;Retour;2.35294
2025-03-26;11:00:00;3803;Bourgbarré;74;Retour;3.52941
2024-10-16;15:15:00;2284;Saint-Jacques-de-la-Lande;13;Retour;4.70588
2025-08-26;14:00:00;2415;Betton;51;Retour;1.17647
2025-07-05;10:30:00;2305;Bruz;7;Aller;1.17647
2025-03-24;13:15:00;3028;Chantepie;1;Retour;20.0
2025-01-23;11:00:00;2301;Bruz;59;Retour;3.52941
2025-03-13;08:15:00;2860;Saint-Grégoire;52;Retour;1.17647
2025-04-10;14:45:00;2211;Saint-Jacques-de-la-Lande;7;Aller;1.17647
2025-05-28;11:30:00;2003;Cesson-Sévigné;34;Aller;1.17647
2024-11-05;18:30:00;2089;Cesson-Sévigné;6;Aller;9.41176
2025-03-19;19:15:00;4308;L'Hermitage;53;Aller;1.17647
2025-03-05;09:00:00;4305;L'Hermitage;53;Retour;2.35294
2025-06-12;17:15:00;2859;Saint-Grégoire;32;Aller;1.17647
2025-03-19;06:15:00;3309;Thorigné-Fouillard;50;Aller;2.35294
2024-10-23;08:30:00;4102;Corps-Nuds;73;Retour;1.17647
2024-09-30;15:00:00;5050;Cesson-Sévigné;9000;Indéterminé;3.15789
2024-09-11;14:00:00;2630;Vern-sur-Seiche;75;Aller;2.35294
2025-04-29;18:15:00;2619;Vern-sur-Seiche;75;Retour;1.17647
2025-02-18;05:15:00;2817;Saint-Grégoire;1;Aller;1.17647
2024-10-11;10:30:00;2050;Cesson-Sévigné;6;Aller;2.35294
2025-02-06;07:00:00;4850;La Chapelle-Chaussée;82;Retour;21.17647
2025-05-20;13:15:00;2017;Cesson-Sévigné;6;Aller;2.35294
2025-03-25;16:00:00;2263;Saint-Jacques-de-la-Lande;6;Retour;3.52941
2024-10-03;19:30:00;2263;Saint-Jacques-de-la-Lande;13;Retour;2.35294
2024-09-10;08:15:00;4102;Corps-Nuds;173;Retour;1.17647
2025-06-04;17:45:00;2304;Bruz;7;Retour;4.70588
2024-09-19;08:30:00;2702;Noyal-Châtillon-sur-Seiche;72;Retour;2.35294
2025-01-06;10:15:00;3322;Thorigné-Fouillard;50;Aller;2.35294
2025-07-28;08:15:00;3007;Chantepie;13;Aller;2.35294
2024-11-25;07:15:00;2603;Vern-sur-Seiche;75;Aller;15.29412
2025-03-10;07:00:00;2548;Le Rheu;154;Retour;12.94118
2025-04-12;17:30:00;2271;Saint-Jacques-de-la-Lande;13;Retour;1.17647
2024-09-26;16:30:00;2016;Cesson-Sévigné;6;Aller;5.88235
2025-05-19;06:30:00;2842;Saint-Grégoire;1;Aller;1.17647
2025-06-25;17:00:00;2036;Cesson-Sévigné;34;Aller;1.07059
2025-01-25;11:45:00;2813;Saint-Grégoire;1;Aller;4.70588
2024-11-07;11:15:00;3756;Vezin-le-Coquet;53;Retour;1.17647
2024-10-08;06:45:00;3107;Pacé;65;Retour;4.70588
2025-01-30;16:30:00;2034;Cesson-Sévigné;34;Aller;1.17647
2025-01-12;11:30:00;3506;Montgermont;52;Aller;1.17647
2025-04-29;06:30:00;3209;Orgères;74;Retour;1.17647
2025-04-11;12:00:00;2863;Saint-Grégoire;12;Retour;2.35294
2025-02-14;10:30:00;2330;Bruz;91;Retour;1.17647
2025-05-23;17:15:00;2202;Saint-Jacques-de-la-Lande;6;Retour;2.35294
2025-07-02;07:00:00;4305;L'Hermitage;53;Retour;2.35294
2025-06-02;17:45:00;2201;Saint-Jacques-de-la-Lande;6;Retour;3.52941
2025-02-19;18:15:00;2223;Saint-Jacques-de-la-Lande;6;Retour;1.17647
2025-05-02;17:30:00;2801;Saint-Grégoire;4;Retour;23.52941
2025-03-20;12:00:00;2009;Cesson-Sévigné;34;Retour;1.17647
2024-10-03;09:45:00;2277;Saint-Jacques-de-la-Lande;6;Retour;1.17647
2025-01-10;13:15:00;3851;Mordelles;55;Retour;1.17647
2025-02-23;23:30:00;5063;Saint-Jacques-de-la-Lande;1002;Indéterminé;0.0
2025-06-10;07:15:00;2065;Cesson-Sévigné;34;Retour;7.05882
2025-02-11;19:45:00;3757;Vezin-le-Coquet;53;Retour;2.35294
2025-03-17;16:15:00;3037;Chantepie;34;Retour;1.17647
2025-07-31;07:30:00;2406;Betton;83;Retour;2.35294
2025-03-27;08:00:00;2917;Chartres-de-Bretagne;72;Retour;4.70588
2025-01-13;16:45:00;2085;Cesson-Sévigné;67;Aller;1.17647
2024-10-11;14:00:00;2281;Saint-Jacques-de-la-Lande;7;Aller;14.11765
2025-03-08;21:15:00;3144;Pacé;77;Retour;5.88235
2024-10-11;17:15:00;1453;Saint-Jacques-de-la-Lande;5;Retour;14.11765
2025-04-28;18:15:00;3009;Chantepie;1;Aller;4.70588
2025-05-02;09:15:00;3019;Chantepie;13;Aller;1.17647
2024-09-10;06:45:00;2353;Bruz;59;Retour;3.52941
2024-10-02;07:30:00;2374;Bruz;59;Retour;2.35294
2025-04-16;08:00:00;3855;Mordelles;55;Retour;5.88235
2025-01-23;15:30:00;2131;Cesson-Sévigné;2;Aller;1.17647
2025-07-02;17:15:00;4402;Le Verger;55;Retour;1.17647
2025-07-24;12:15:00;2311;Bruz;7;Retour;1.17647
2025-02-10;13:30:00;2406;Betton;71;Aller;3.52941
2024-10-10;17:00:00;4801;Bécherel;82;Aller;1.17647
2025-04-26;01:30:00;5063;Saint-Jacques-de-la-Lande;1002;Indéterminé;0.0
2024-11-18;09:00:00;2085;Cesson-Sévigné;67;Aller;1.17647
2025-08-19;19:45:00;2826;Saint-Grégoire;12;Aller;1.17647
2025-06-23;13:00:00;3249;Orgères;74;Aller;1.17647
2025-05-26;12:45:00;2165;Cesson-Sévigné;11;Aller;1.17647
2025-02-28;20:00:00;2822;Saint-Grégoire;1;Retour;1.17647
2024-10-17;09:30:00;4001;Acigné;64;Aller;8.23529
2024-12-20;07:00:00;2058;Cesson-Sévigné;67;Aller;2.35294
2025-02-26;16:15:00;2061;Cesson-Sévigné;34;Retour;2.35294
2024-10-01;13:15:00;4322;L'Hermitage;53;Retour;7.05882
2024-11-28;10:00:00;65501;Non identifiée;9999;Indéterminé;52.94118
2024-09-17;16:15:00;3023;Chantepie;13;Aller;5.88235
2025-02-11;18:30:00;2015;Cesson-Sévigné;6;Aller;2.35294
2025-04-24;17:30:00;2154;Cesson-Sévigné;83;Retour;4.70588
2025-06-20;08:15:00;2808;Saint-Grégoire;1;Aller;2.35294
2024-10-12;17:00:00;6002;Romillé;81;Retour;1.17647
2025-03-25;07:30:00;2709;Noyal-Châtillon-sur-Seiche;61;Retour;7.05882
2025-08-22;06:30:00;2239;Saint-Jacques-de-la-Lande;7;Retour;1.17647
2025-01-21;08:30:00;2629;Vern-sur-Seiche;62;Retour;5.88235
2025-06-13;21:15:00;2237;Saint-Jacques-de-la-Lande;6;Retour;7.05882
2025-04-18;19:00:00;3305;Thorigné-Fouillard;50;Aller;2.35294
2025-05-28;16:30:00;2137;Cesson-Sévigné;34;Aller;5.88235
2025-03-08;11:45:00;3032;Chantepie;1;Retour;1.17647
2024-12-04;08:00:00;4054;La Chapelle-des-Fougeretz;52;Aller;4.70588
2025-03-21;14:15:00;3852;Mordelles;55;Retour;4.70588
2025-02-04;06:00:00;2085;Cesson-Sévigné;67;Aller;3.52941
2025-08-03;13:15:00;3420;Nouvoitou;62;Retour;2.35294
2025-06-13;07:45:00;3852;Mordelles;55;Retour;1.17647
2024-12-07;07:45:00;2059;Cesson-Sévigné;67;Aller;2.35294
2024-12-11;08:00:00;2818;Saint-Grégoire;1;Retour;2.35294
2025-07-15;17:00:00;2032;Cesson-Sévigné;11;Retour;5.88235
2025-03-21;14:00:00;4055;La Chapelle-des-Fougeretz;52;Aller;5.88235
2025-06-02;20:00:00;2281;Saint-Jacques-de-la-Lande;7;Aller;9.41176
2025-04-24;07:00:00;2406;Betton;83;Retour;3.52941
2025-07-14;13:15:00;2405;Betton;51;Aller;1.17647
2024-10-09;18:00:00;2070;Cesson-Sévigné;50;Aller;2.35294
2025-07-15;23:15:00;2013;Cesson-Sévigné;6;Aller;1.17647
2024-12-28;11:00:00;3404;Nouvoitou;75;Aller;1.17647
2025-05-14;11:45:00;4055;La Chapelle-des-Fougeretz;52;Aller;2.35294
2025-08-22;19:30:00;3732;Saint-Gilles;52;Retour;1.17647
2024-10-19;14:00:00;2237;Saint-Jacques-de-la-Lande;6;Retour;3.52941
2024-09-23;13:30:00;3854;Mordelles;55;Retour;1.17647
2025-08-11;09:30:00;3801;Bourgbarré;74;Retour;1.17647
2024-09-26;09:00:00;3009;Chantepie;1;Aller;2.35294
2024-10-16;11:30:00;2016;Cesson-Sévigné;6;Aller;2.35294
2025-04-23;14:45:00;2734;Noyal-Châtillon-sur-Seiche;61;Retour;4.70588
2025-06-14;19:45:00;2821;Saint-Grégoire;78;Retour;2.35294
2025-01-21;07:30:00;2813;Saint-Grégoire;178;Aller;1.17647
2025-06-16;06:30:00;2017;Cesson-Sévigné;6;Aller;2.35294
2025-01-18;15:30:00;2502;Le Rheu;54;Retour;2.35294
2025-02-27;16:00:00;3862;Mordelles;55;Aller;3.52941
2024-09-19;07:30:00;2452;Betton;78;Aller;4.70588
2025-03-25;12:00:00;2374;Bruz;59;Retour;1.17647
2025-05-27;14:45:00;2337;Bruz;59;Retour;1.17647
2025-02-18;08:45:00;4901;Langan;82;Retour;3.52941
2025-04-16;07:45:00;2278;Saint-Jacques-de-la-Lande;37;Aller;1.17647
2024-10-25;16:15:00;4066;La Chapelle-des-Fougeretz;52;Aller;14.11765
2024-10-15;15:15:00;4379;Saint-Erblon;74;Aller;4.70588
2024-10-22;07:30:00;3953;Saint-Sulpice-la-Forêt;70;Aller;2.35294
2025-01-13;13:15:00;4508;Gévezé;68;Aller;2.35294
2024-09-20;07:00:00;3028;Chantepie;1;Retour;21.17647
2024-10-23;17:30:00;4305;L'Hermitage;53;Retour;1.17647
2024-12-07;19:15:00;2858;Saint-Grégoire;32;Aller;1.17647
2025-01-03;18:15:00;3617;Parthenay-de-Bretagne;65;Retour;1.17647
2024-10-02;15:15:00;2917;Chartres-de-Bretagne;72;Retour;4.70588
2025-07-09;14:30:00;3305;Thorigné-Fouillard;50;Aller;5.88235
2025-07-04;18:15:00;3715;Saint-Gilles;52;Retour;1.17647
2025-05-07;08:45:00;2238;Saint-Jacques-de-la-Lande;13;Retour;9.41176
2024-11-22;06:45:00;4901;Langan;82;Retour;22.35294
2025-04-09;20:15:00;5063;Saint-Jacques-de-la-Lande;1002;Indéterminé;21.11111
2024-12-12;07:00:00;2430;Betton;83;Retour;4.70588
2024-09-10;12:00:00;3028;Chantepie;1;Retour;8.23529
2025-02-28;16:30:00;4006;Acigné;64;Aller;1.17647
2025-08-22;08:30:00;2336;Bruz;59;Retour;1.17647
2024-10-07;07:45:00;2140;Cesson-Sévigné;64;Retour;7.05882
2024-11-26;10:30:00;2024;Cesson-Sévigné;6;Retour;2.35294
2025-03-20;19:15:00;2133;Cesson-Sévigné;70;Retour;2.35294
2025-03-24;12:45:00;2240;Saint-Jacques-de-la-Lande;7;Retour;2.35294
2025-01-13;17:15:00;1453;Saint-Jacques-de-la-Lande;5;Retour;11.76471
2025-04-10;15:15:00;3762;Vezin-le-Coquet;76;Aller;1.17647
2024-12-18;13:45:00;2280;Saint-Jacques-de-la-Lande;6;Retour;1.17647
2025-06-08;19:45:00;2319;Bruz;7;Retour;2.35294
2025-06-19;08:00:00;3857;Mordelles;55;Retour;1.17647
2024-12-02;18:00:00;3769;Vezin-le-Coquet;11;Retour;3.52941
2024-12-31;14:00:00;2239;Saint-Jacques-de-la-Lande;7;Retour;3.52941
2025-08-30;21:15:00;3032;Chantepie;1;Retour;4.70588
2025-04-29;07:30:00;2060;Cesson-Sévigné;34;Aller;1.17647
2025-02-28;14:30:00;2608;Vern-sur-Seiche;62;Retour;5.88235
2024-09-06;20:45:00;65501;Non identifiée;9999;Indéterminé;1.17647
2025-05-26;17:15:00;2864;Saint-Grégoire;78;Retour;2.35294
2024-12-12;12:45:00;2353;Bruz;7;Retour;3.52941
2025-01-25;20:30:00;2863;Saint-Grégoire;14;Aller;1.17647
2025-04-28;15:45:00;2809;Saint-Grégoire;1;Aller;2.35294
2025-01-03;12:15:00;3006;Chantepie;1;Retour;7.05882
2025-04-01;15:15:00;4056;La Chapelle-des-Fougeretz;52;Aller;1.17647
2025-05-10;09:15:00;4322;L'Hermitage;53;Retour;7.05882
2024-09-21;10:30:00;2263;Saint-Jacques-de-la-Lande;6;Retour;3.52941
2024-09-04;17:15:00;2375;Bruz;7;Retour;1.17647
2024-10-08;06:15:00;2809;Saint-Grégoire;1;Aller;1.17647
2024-11-21;12:15:00;3028;Chantepie;1;Retour;5.88235
2025-02-13;09:30:00;3507;Montgermont;52;Aller;1.17647
2024-11-07;17:15:00;2456;Betton;78;Aller;3.52941
2025-02-17;15:30:00;3009;Chantepie;1;Aller;2.35294
2024-12-19;19:45:00;2505;Le Rheu;54;Retour;1.17647
2025-03-05;13:15:00;4359;Saint-Erblon;161;Retour;2.35294
2025-03-17;19:30:00;3903;Pont-Péan;72;Retour;2.35294
2025-07-18;12:00:00;3752;Vezin-le-Coquet;11;Retour;2.35294
2025-02-07;08:30:00;3770;Vezin-le-Coquet;76;Retour;7.05882
2024-12-14;17:30:00;2709;Noyal-Châtillon-sur-Seiche;61;Retour;3.52941
2025-04-29;07:30:00;2808;Saint-Grégoire;1;Aller;2.35294
2024-12-24;10:00:00;3258;Orgères;74;Retour;2.35294
2025-06-03;11:30:00;3009;Chantepie;1;Aller;3.52941
2025-02-25;08:00:00;3855;Mordelles;76;Retour;2.35294
2025-08-18;15:00:00;2314;Bruz;13;Aller;1.17647
2024-10-23;09:30:00;2406;Betton;71;Aller;1.17647
2025-03-05;07:00:00;3427;Nouvoitou;75;Aller;5.88235
2025-06-24;12:15:00;2086;Cesson-Sévigné;6;Retour;2.35294
2025-05-26;11:45:00;2404;Betton;51;Aller;2.35294
2024-12-04;13:00:00;3836;Bourgbarré;161;Retour;1.17647
2024-09-02;09:15:00;3851;Mordelles;55;Retour;5.88235
2025-07-11;08:00:00;4362;Saint-Erblon;61;Aller;1.17647
2024-12-21;10:45:00;2457;Betton;78;Retour;3.52941
2024-10-08;18:15:00;2826;Saint-Grégoire;14;Retour;2.35294
2024-11-12;09:45:00;2012;Cesson-Sévigné;6;Aller;3.52941
2025-02-18;16:45:00;2223;Saint-Jacques-de-la-Lande;6;Retour;3.52941
2024-11-15;14:45:00;2089;Cesson-Sévigné;6;Aller;10.58824
2025-04-29;17:30:00;2539;Le Rheu;76;Aller;4.70588
2024-10-18;07:30:00;4003;Acigné;64;Aller;4.70588
2025-05-28;19:00:00;3756;Vezin-le-Coquet;53;Retour;1.17647
2025-01-09;15:30:00;2030;Cesson-Sévigné;34;Aller;1.17647
2025-02-21;12:45:00;2085;Cesson-Sévigné;67;Aller;10.58824
2025-05-20;10:45:00;2817;Saint-Grégoire;1;Aller;11.76471
2025-04-03;19:45:00;2304;Bruz;7;Retour;1.17647
2024-11-25;16:30:00;2372;Bruz;59;Retour;2.35294
2025-05-06;13:30:00;3027;Chantepie;1;Retour;2.35294
2025-07-17;20:30:00;3006;Chantepie;1;Retour;1.17647
