route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
6-1001,prog-00000000004,00000003104,La Poterie,,0,a-25.4052135,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004130,La Poterie,,0,a-25.4052186,1001-A-5001-5015,1,0
6-1001,prog-00000000007,00000005654,La Poterie,,0,a-2.4152991,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000094,La Poterie,,0,a-10.4051965,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001094,La Poterie,,0,a-10.4052016,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002094,La Poterie,,0,a-10.4052067,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003106,La Poterie,,0,a-10.4052118,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004132,La Poterie,,0,a-10.4052169,1001-A-5001-5015,1,0
6-1001,prog-00000000001,00000005076,La Poterie,,0,a-8.4052221,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000096,La Poterie,,0,a-26.4051985,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001096,La Poterie,,0,a-26.4052036,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002096,La Poterie,,0,a-26.4052087,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003108,La Poterie,,0,a-26.4052137,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004134,La Poterie,,0,a-26.4052188,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000098,La Poterie,,0,a-7.4051953,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001098,La Poterie,,0,a-7.4052004,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002098,La Poterie,,0,a-7.4052055,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003110,La Poterie,,0,a-7.4052107,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004136,La Poterie,,0,a-7.4052158,1001-A-5001-5015,1,0
6-1001,prog-00000000007,00000005656,La Poterie,,0,a-3.4152993,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000100,La Poterie,,0,a-27.4051987,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001100,La Poterie,,0,a-27.4052038,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002100,La Poterie,,0,a-27.4052089,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003112,La Poterie,,0,a-27.4052139,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004138,La Poterie,,0,a-27.4052190,1001-A-5001-5015,1,0
6-1001,prog-00000000001,00000005078,La Poterie,,0,a-1.4052214,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000102,La Poterie,,0,a-28.4051988,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001102,La Poterie,,0,a-28.4052039,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002102,La Poterie,,0,a-28.4052090,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003114,La Poterie,,0,a-28.4052141,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004140,La Poterie,,0,a-28.4052192,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000104,La Poterie,,0,a-8.4051957,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001104,La Poterie,,0,a-8.4052008,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002104,La Poterie,,0,a-8.4052058,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003116,La Poterie,,0,a-8.4052110,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004142,La Poterie,,0,a-8.4052161,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000106,La Poterie,,0,a-29.4051990,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001106,La Poterie,,0,a-29.4052041,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002106,La Poterie,,0,a-29.4052092,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003118,La Poterie,,0,a-29.4052143,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004144,La Poterie,,0,a-29.4052194,1001-A-5001-5015,1,0
6-1001,prog-00000000007,00000005658,La Poterie,,0,a-4.4152995,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000108,La Poterie,,0,a-1.4051945,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001108,La Poterie,,0,a-1.4051996,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002108,La Poterie,,0,a-1.4052047,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003120,La Poterie,,0,a-1.4052100,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004146,La Poterie,,0,a-1.4052151,1001-A-5001-5015,1,0
6-1001,prog-00000000001,00000005080,La Poterie,,0,a-2.4052216,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000110,La Poterie,,0,a-30.4051991,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001110,La Poterie,,0,a-30.4052042,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002110,La Poterie,,0,a-30.4052093,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003122,La Poterie,,0,a-30.4052144,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004148,La Poterie,,0,a-30.4052195,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000112,La Poterie,,0,a-31.4051992,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001112,La Poterie,,0,a-31.4052043,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002112,La Poterie,,0,a-31.4052095,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003124,La Poterie,,0,a-31.4052146,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004150,La Poterie,,0,a-31.4052197,1001-A-5001-5015,1,0
6-1001,prog-00000000007,00000005660,La Poterie,,0,a-5.4152990,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000114,La Poterie,,0,a-11.4051959,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001114,La Poterie,,0,a-11.4052010,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002114,La Poterie,,0,a-11.4052060,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003126,La Poterie,,0,a-11.4052111,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004152,La Poterie,,0,a-11.4052162,1001-A-5001-5015,1,0
6-1001,prog-00000000001,00000005082,La Poterie,,0,a-3.4052218,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000116,La Poterie,,0,a-32.4051993,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001116,La Poterie,,0,a-32.4052044,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002116,La Poterie,,0,a-32.4052096,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003128,La Poterie,,0,a-32.4052147,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004154,La Poterie,,0,a-32.4052198,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000118,La Poterie,,0,a-2.4051949,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001118,La Poterie,,0,a-2.4052000,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002118,La Poterie,,0,a-2.4052051,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003130,La Poterie,,0,a-2.4052103,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004156,La Poterie,,0,a-2.4052154,1001-A-5001-5015,1,0
6-1001,prog-00000000007,00000005662,La Poterie,,0,a-6.4152992,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000120,La Poterie,,0,a-33.4051994,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001120,La Poterie,,0,a-33.4052045,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002120,La Poterie,,0,a-33.4052097,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003132,La Poterie,,0,a-33.4052149,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004158,La Poterie,,0,a-33.4052200,1001-A-5001-5015,1,0
6-1001,prog-00000000001,00000005084,La Poterie,,0,a-4.4052220,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000122,La Poterie,,0,a-12.4051962,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001122,La Poterie,,0,a-12.4052013,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002122,La Poterie,,0,a-12.4052063,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003134,La Poterie,,0,a-12.4052114,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004160,La Poterie,,0,a-12.4052165,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000124,La Poterie,,0,a-15.4051982,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001124,La Poterie,,0,a-15.4052033,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002124,La Poterie,,0,a-15.4052084,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003136,La Poterie,,0,a-15.4052134,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004162,La Poterie,,0,a-15.4052185,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000126,La Poterie,,0,a-13.4051963,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001126,La Poterie,,0,a-13.4052014,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002126,La Poterie,,0,a-13.4052065,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003138,La Poterie,,0,a-13.4052116,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004164,La Poterie,,0,a-13.4052167,1001-A-5001-5015,1,0
6-1001,prog-00000000007,00000005664,La Poterie,,0,a-7.4152994,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000128,La Poterie,,0,a-17.4051984,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001128,La Poterie,,0,a-17.4052035,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002128,La Poterie,,0,a-17.4052086,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003140,La Poterie,,0,a-17.4052136,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004166,La Poterie,,0,a-17.4052187,1001-A-5001-5015,1,0
6-1001,prog-00000000001,00000005086,La Poterie,,0,a-5.4052215,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000130,La Poterie,,0,a-3.4051952,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001130,La Poterie,,0,a-3.4052003,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002130,La Poterie,,0,a-3.4052054,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003142,La Poterie,,0,a-3.4052106,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004168,La Poterie,,0,a-3.4052157,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000132,La Poterie,,0,a-14.4051967,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001132,La Poterie,,0,a-14.4052018,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002132,La Poterie,,0,a-14.4052068,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003144,La Poterie,,0,a-14.4052119,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004170,La Poterie,,0,a-14.4052170,1001-A-5001-5015,1,0
6-1001,prog-00000000007,00000005666,La Poterie,,0,a-8.4152996,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000134,La Poterie,,0,a-4.4051955,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001134,La Poterie,,0,a-4.4052006,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002134,La Poterie,,0,a-4.4052057,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003146,La Poterie,,0,a-4.4052109,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004172,La Poterie,,0,a-4.4052160,1001-A-5001-5015,1,0
6-1001,prog-00000000001,00000005088,La Poterie,,0,a-6.4052217,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000136,La Poterie,,0,a-16.4051969,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001136,La Poterie,,0,a-16.4052020,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002136,La Poterie,,0,a-16.4052070,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003148,La Poterie,,0,a-16.4052121,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004174,La Poterie,,0,a-16.4052172,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000138,La Poterie,,0,a-18.4051971,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001138,La Poterie,,0,a-18.4052022,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002138,La Poterie,,0,a-18.4052073,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003150,La Poterie,,0,a-18.4052123,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004176,La Poterie,,0,a-18.4052174,1001-A-5001-5015,1,0
6-1001,prog-00000000007,00000005668,La Poterie,,0,a-1.4152989,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000140,La Poterie,,0,a-5.4051947,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001140,La Poterie,,0,a-5.4051998,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002140,La Poterie,,0,a-5.4052050,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003152,La Poterie,,0,a-5.4052102,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004178,La Poterie,,0,a-5.4052153,1001-A-5001-5015,1,0
6-1001,prog-00000000001,00000005090,La Poterie,,0,a-7.4052219,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000142,La Poterie,,0,a-19.4051973,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001142,La Poterie,,0,a-19.4052024,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002142,La Poterie,,0,a-19.4052076,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003154,La Poterie,,0,a-19.4052126,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004180,La Poterie,,0,a-19.4052177,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000144,La Poterie,,0,a-20.4051974,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001144,La Poterie,,0,a-20.4052025,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002144,La Poterie,,0,a-20.4052077,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003156,La Poterie,,0,a-20.4052127,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004182,La Poterie,,0,a-20.4052178,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000146,La Poterie,,0,a-6.4051951,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001146,La Poterie,,0,a-6.4052002,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002146,La Poterie,,0,a-6.4052053,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003158,La Poterie,,0,a-6.4052105,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004184,La Poterie,,0,a-6.4052156,1001-A-5001-5015,1,0
6-1001,prog-00000000007,00000005670,La Poterie,,0,a-2.4152991,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000148,La Poterie,,0,a-21.4051975,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001148,La Poterie,,0,a-21.4052026,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002148,La Poterie,,0,a-21.4052078,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003160,La Poterie,,0,a-21.4052128,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004186,La Poterie,,0,a-21.4052179,1001-A-5001-5015,1,0
6-1001,prog-00000000001,00000005092,La Poterie,,0,a-8.4052221,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000150,La Poterie,,0,a-22.4051976,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001150,La Poterie,,0,a-22.4052027,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002150,La Poterie,,0,a-22.4052079,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003162,La Poterie,,0,a-22.4052129,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004188,La Poterie,,0,a-22.4052180,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000152,La Poterie,,0,a-23.4051979,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001152,La Poterie,,0,a-23.4052030,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002152,La Poterie,,0,a-23.4052081,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003164,La Poterie,,0,a-23.4052131,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004190,La Poterie,,0,a-23.4052182,1001-A-5001-5015,1,0
6-1001,prog-00000000007,00000005672,La Poterie,,0,a-3.4152993,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000154,La Poterie,,0,a-9.4051961,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001154,La Poterie,,0,a-9.4052012,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002154,La Poterie,,0,a-9.4052062,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003166,La Poterie,,0,a-9.4052113,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004192,La Poterie,,0,a-9.4052164,1001-A-5001-5015,1,0
6-1001,prog-00000000001,00000005094,La Poterie,,0,a-1.4052214,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000156,La Poterie,,0,a-24.4051980,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001156,La Poterie,,0,a-24.4052031,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002156,La Poterie,,0,a-24.4052082,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003168,La Poterie,,0,a-24.4052132,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004194,La Poterie,,0,a-24.4052183,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000158,La Poterie,,0,a-25.4051983,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001158,La Poterie,,0,a-25.4052034,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002158,La Poterie,,0,a-25.4052085,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003170,La Poterie,,0,a-25.4052135,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004196,La Poterie,,0,a-25.4052186,1001-A-5001-5015,1,0
6-1001,prog-00000000007,00000005674,La Poterie,,0,a-4.4152995,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000160,La Poterie,,0,a-10.4051965,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001160,La Poterie,,0,a-10.4052016,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002160,La Poterie,,0,a-10.4052067,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003172,La Poterie,,0,a-10.4052118,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004198,La Poterie,,0,a-10.4052169,1001-A-5001-5015,1,0
6-1001,prog-00000000001,00000005096,La Poterie,,0,a-2.4052216,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000162,La Poterie,,0,a-26.4051985,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001162,La Poterie,,0,a-26.4052036,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002162,La Poterie,,0,a-26.4052087,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003174,La Poterie,,0,a-26.4052137,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004200,La Poterie,,0,a-26.4052188,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000164,La Poterie,,0,a-7.4051953,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001164,La Poterie,,0,a-7.4052004,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002164,La Poterie,,0,a-7.4052055,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003176,La Poterie,,0,a-7.4052107,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004202,La Poterie,,0,a-7.4052158,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000166,La Poterie,,0,a-27.4051987,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001166,La Poterie,,0,a-27.4052038,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002166,La Poterie,,0,a-27.4052089,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003178,La Poterie,,0,a-27.4052139,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004204,La Poterie,,0,a-27.4052190,1001-A-5001-5015,1,0
6-1001,prog-00000000007,00000005676,La Poterie,,0,a-5.4152990,1001-A-5001-5015,1,0
6-1001,prog-00000000001,00000005098,La Poterie,,0,a-3.4052218,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000168,La Poterie,,0,a-28.4051988,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001168,La Poterie,,0,a-28.4052039,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002168,La Poterie,,0,a-28.4052090,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003180,La Poterie,,0,a-28.4052141,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004206,La Poterie,,0,a-28.4052192,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000170,La Poterie,,0,a-8.4051957,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001170,La Poterie,,0,a-8.4052008,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002170,La Poterie,,0,a-8.4052058,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003182,La Poterie,,0,a-8.4052110,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004208,La Poterie,,0,a-8.4052161,1001-A-5001-5015,1,0
6-1001,prog-00000000007,00000005678,La Poterie,,0,a-6.4152992,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000172,La Poterie,,0,a-29.4051990,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001172,La Poterie,,0,a-29.4052041,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002172,La Poterie,,0,a-29.4052092,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003184,La Poterie,,0,a-29.4052143,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004210,La Poterie,,0,a-29.4052194,1001-A-5001-5015,1,0
6-1001,prog-00000000001,00000005100,La Poterie,,0,a-4.4052220,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000174,La Poterie,,0,a-1.4051945,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001174,La Poterie,,0,a-1.4051996,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002174,La Poterie,,0,a-1.4052047,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003186,La Poterie,,0,a-1.4052100,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004212,La Poterie,,0,a-1.4052151,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000176,La Poterie,,0,a-30.4051991,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001176,La Poterie,,0,a-30.4052042,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002176,La Poterie,,0,a-30.4052093,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003188,La Poterie,,0,a-30.4052144,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004214,La Poterie,,0,a-30.4052195,1001-A-5001-5015,1,0
6-1001,prog-00000000007,00000005680,La Poterie,,0,a-7.4152994,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000178,La Poterie,,0,a-31.4051992,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001178,La Poterie,,0,a-31.4052043,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002178,La Poterie,,0,a-31.4052095,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003190,La Poterie,,0,a-31.4052146,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004216,La Poterie,,0,a-31.4052197,1001-A-5001-5015,1,0
6-1001,prog-00000000001,00000005102,La Poterie,,0,a-5.4052215,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000180,La Poterie,,0,a-11.4051959,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001180,La Poterie,,0,a-11.4052010,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002180,La Poterie,,0,a-11.4052060,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003192,La Poterie,,0,a-11.4052111,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004218,La Poterie,,0,a-11.4052162,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000182,La Poterie,,0,a-32.4051993,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001182,La Poterie,,0,a-32.4052044,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002182,La Poterie,,0,a-32.4052096,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003194,La Poterie,,0,a-32.4052147,1001-A-5001-5015,1,0
6-1001,prog-00000000005,00000004220,La Poterie,,0,a-32.4052198,1001-A-5001-5015,1,0
6-1001,prog-00000000007,00000005682,La Poterie,,0,a-8.4152996,1001-A-5001-5015,1,0
6-1001,prog-00000000002,00000000184,La Poterie,,0,a-33.4051994,1001-A-5001-5015,1,0
6-1001,prog-00000000003,00000001184,La Poterie,,0,a-33.4052045,1001-A-5001-5015,1,0
6-1001,prog-00000000006,00000002184,La Poterie,,0,a-33.4052097,1001-A-5001-5015,1,0
6-1001,prog-00000000004,00000003196,La Poterie,,0,a-33.4052149,1001-A-5001-5015,1,0
