date_mesure,geocode_commune,libelle_commune,valeur
2016-01-01T00:00:00.000,61404,Saint-Hilaire-le-Châtel,0.9661654135338346
2016-01-01T00:00:00.000,35176,Guipry-Messac,0.8805525679942477
2022-01-01T00:00:00.000,77013,Aulnoy,0.9721244103639767
2016-01-01T00:00:00.000,34130,Laurens,0.922131147540984
2011-01-01T00:00:00.000,52436,Rouécourt,0.8148148148148132
2011-01-01T00:00:00.000,62715,Rocquigny,0.8305084745762719
2022-01-01T00:00:00.000,12230,Saint-Jean-Delnous,0.9608296330327226
2016-01-01T00:00:00.000,51370,Moiremont,0.9529411764705877
2016-01-01T00:00:00.000,39473,Saffloz,0.95
2011-01-01T00:00:00.000,05151,Saint-Martin-de-Queyrières,0.9306507183863487
2011-01-01T00:00:00.000,01184,Hautecourt-Romanèche,0.9357798165137623
2022-01-01T00:00:00.000,07227,Saint-Cyr,0.9579505024301668
2016-01-01T00:00:00.000,11052,Brousses-et-Villaret,0.9496855345911981
2022-01-01T00:00:00.000,19136,Meymac,0.8848034563923999
2022-01-01T00:00:00.000,01431,Vaux-en-Bugey,0.9689523465424714
2011-01-01T00:00:00.000,53155,Montenay,0.9351145038167938
2016-01-01T00:00:00.000,33154,Les Églisottes-et-Chalaures,0.8840036627895858
2016-01-01T00:00:00.000,80670,Revelles,0.9318181818181823
2016-01-01T00:00:00.000,64321,Lasclaveries,0.9893617021276596
2022-01-01T00:00:00.000,64434,Ossenx,0.9090909090909107
2016-01-01T00:00:00.000,33087,Camiran,0.9358288770053461
2022-01-01T00:00:00.000,29195,Plouguerneau,0.9389063100529513
2011-01-01T00:00:00.000,26355,Triors,0.9444444444444436
2011-01-01T00:00:00.000,12024,Belcastel,0.8958333333333334
2022-01-01T00:00:00.000,03142,Lenax,0.9535378452266592
2016-01-01T00:00:00.000,41217,Saint-Julien-de-Chédon,0.9469273743016751
2022-01-01T00:00:00.000,09080,Carla-de-Roquefort,0.9615384615384616
2011-01-01T00:00:00.000,78674,Villepreux,0.909301369582187
2011-01-01T00:00:00.000,38315,Le Pont-de-Beauvoisin,0.8709897610921502
2016-01-01T00:00:00.000,25026,Arc-sous-Montenot,0.9347826086956523
2016-01-01T00:00:00.000,32272,Monlaur-Bernet,0.940298507462687
2016-01-01T00:00:00.000,38451,Saint-Romain-de-Jalionas,0.9711388455538212
2011-01-01T00:00:00.000,11029,Belcastel-et-Buc,0.9687500000000002
2022-01-01T00:00:00.000,09270,Saint-Martin-d'Oydes,0.9112903225806451
2022-01-01T00:00:00.000,03085,Coulandon,0.9611142594077661
2016-01-01T00:00:00.000,45189,Louzouer,0.9724770642201765
2022-01-01T00:00:00.000,63429,Ternant-les-Eaux,0.923076923076925
2011-01-01T00:00:00.000,70193,Cult,0.9871794871794868
2016-01-01T00:00:00.000,81269,Saint-Salvy-de-la-Balme,0.913533834586466
2011-01-01T00:00:00.000,38357,Saint-André-le-Gaz,0.9171210468920393
2011-01-01T00:00:00.000,03076,Chézy,0.9506172839506174
2022-01-01T00:00:00.000,72007,Ardenay-sur-Mérize,0.96897398911509
2011-01-01T00:00:00.000,34074,Cessenon-sur-Orb,0.8488499452354882
2016-01-01T00:00:00.000,24050,Borrèze,0.9530201342281879
2022-01-01T00:00:00.000,62747,Saint-Floris,0.9585562214633551
2011-01-01T00:00:00.000,30350,Le Vigan,0.7491008341163787
2022-01-01T00:00:00.000,72034,Bérus,0.9840071415789411
2011-01-01T00:00:00.000,04202,Sausses,0.9193548387096783
2011-01-01T00:00:00.000,67497,Uhlwiller,0.9227941176470589
2011-01-01T00:00:00.000,74176,Menthon-Saint-Bernard,0.9456521739130433
2016-01-01T00:00:00.000,16130,Les Essards,0.9666666666666666
2011-01-01T00:00:00.000,62251,Courset,0.9573170731707329
2016-01-01T00:00:00.000,14227,Douville-en-Auge,0.9545454545454546
2011-01-01T00:00:00.000,64335,Lescar,0.9224692367088755
2022-01-01T00:00:00.000,64414,Narp,0.98
2022-01-01T00:00:00.000,62150,Boisjean,0.9610438134556931
2011-01-01T00:00:00.000,55312,Maizey,0.9066666666666671
2011-01-01T00:00:00.000,29015,Bourg-Blanc,0.9526042694690611
2011-01-01T00:00:00.000,31238,Huos,0.8809523809523808
2016-01-01T00:00:00.000,27646,Le Torpt,0.9883720930232581
2016-01-01T00:00:00.000,69266,Villeurbanne,0.6354184687784475
2016-01-01T00:00:00.000,48146,Gorges du Tarn Causses,0.9140699112438129
2022-01-01T00:00:00.000,14332,La Hoguette,0.9682725593913123
2022-01-01T00:00:00.000,2B152,Luri,0.8812336486570169
2022-01-01T00:00:00.000,30215,Rivières,0.9201590558117817
2011-01-01T00:00:00.000,80586,Nesle-l'Hôpital,0.8970588235294118
2016-01-01T00:00:00.000,70080,Bouhans-et-Feurg,0.9145299145299193
2016-01-01T00:00:00.000,32026,Bajonnette,0.9347826086956522
2016-01-01T00:00:00.000,55528,Varnéville,0.92
2011-01-01T00:00:00.000,42219,Saint-Étienne-le-Molard,0.9417989417989403
2022-01-01T00:00:00.000,80266,Englebelmer,0.9279692673729318
2016-01-01T00:00:00.000,43165,Rosières,0.9090909090909081
2016-01-01T00:00:00.000,24555,Tourtoirac,0.8680052312449172
2016-01-01T00:00:00.000,36044,Châteauroux,0.7796516627600851
2022-01-01T00:00:00.000,25036,Avanne-Aveney,0.9538461538461539
2022-01-01T00:00:00.000,52116,Chatenay-Vaudin,0.9090909090909073
2011-01-01T00:00:00.000,23069,Crocq,0.8333333333333334
2022-01-01T00:00:00.000,51034,Bannay,1.0
2011-01-01T00:00:00.000,50049,Besneville,0.9067164179104468
2011-01-01T00:00:00.000,56168,Plouharnel,0.900116144018583
2011-01-01T00:00:00.000,21171,Chevigny-Saint-Sauveur,0.9037866944567433
2011-01-01T00:00:00.000,33171,Fossès-et-Baleyssac,0.9466666666666667
2022-01-01T00:00:00.000,19033,Bugeat,0.8508818371624921
2011-01-01T00:00:00.000,06107,La Roque-en-Provence,0.918918918918919
2011-01-01T00:00:00.000,42056,Chavanay,0.9247219846022254
2011-01-01T00:00:00.000,03278,Taxat-Senat,0.9
2022-01-01T00:00:00.000,67191,Herbitzheim,0.932233136944618
2016-01-01T00:00:00.000,76624,Saint-Nicolas-d'Aliermont,0.8702610996095491
2016-01-01T00:00:00.000,52352,Ninville,0.911764705882355
2016-01-01T00:00:00.000,26056,Bourdeaux,0.849999999999997
2011-01-01T00:00:00.000,25392,Mont-de-Vougney,0.9428571428571432
2016-01-01T00:00:00.000,83083,Montfort-sur-Argens,0.9159728077445418
2016-01-01T00:00:00.000,17266,Les Nouillers,0.94576271186441
2022-01-01T00:00:00.000,51135,Châtillon-sur-Broué,0.9565217391304345
2022-01-01T00:00:00.000,65427,Siradan,0.9143505576676423
2011-01-01T00:00:00.000,58131,Guérigny,0.8571434697994792
2022-01-01T00:00:00.000,70496,Tartécourt,0.941176470588238
2022-01-01T00:00:00.000,54016,Andilly,0.9815411303258325
2016-01-01T00:00:00.000,31163,Drémil-Lafage,0.9731808156100755
2016-01-01T00:00:00.000,36055,Clion,0.859470468431772
2011-01-01T00:00:00.000,53170,Oisseau,0.8905263157894723
2016-01-01T00:00:00.000,23123,Les Mars,0.9099999999999997
2016-01-01T00:00:00.000,39400,Our,0.9166666666666667
2022-01-01T00:00:00.000,05173,Upaix,0.9818059118889164
2016-01-01T00:00:00.000,28217,Louvilliers-lès-Perche,0.9857142857142858
2011-01-01T00:00:00.000,48116,Pont de Montvert - Sud Mont Lozère,0.8760560062268329
2016-01-01T00:00:00.000,39575,Le Villey,0.8666666666666667
2011-01-01T00:00:00.000,14465,Nonant,0.9668508287292813
2022-01-01T00:00:00.000,26255,Les Prés,1.0
2011-01-01T00:00:00.000,24002,Agonac,0.9425113464447816
2016-01-01T00:00:00.000,61294,Mortrée,0.8732804866029307
2011-01-01T00:00:00.000,62814,Thièvres,0.8085106382978722
2022-01-01T00:00:00.000,78005,Achères,0.7750961422489463
2016-01-01T00:00:00.000,54385,Morfontaine,0.9258373205741621
2016-01-01T00:00:00.000,82028,Canals,0.9623287671232875
2016-01-01T00:00:00.000,23172,La Serre-Bussière-Vieille,0.8813559322033899
2016-01-01T00:00:00.000,50405,Le Plessis-Lastelle,0.8982285224728865
2011-01-01T00:00:00.000,29125,Leuhan,0.9256198347107457
2022-01-01T00:00:00.000,80210,Contre,0.9298245614035088
2011-01-01T00:00:00.000,66002,Alénya,0.9362170087976603
2016-01-01T00:00:00.000,32066,Brugnens,0.9454545454545454
2011-01-01T00:00:00.000,51273,Givry-lès-Loisy,0.8857142857142857
2011-01-01T00:00:00.000,59113,Bruille-lez-Marchiennes,0.873443983402489
2022-01-01T00:00:00.000,03025,Bessay-sur-Allier,0.9305331179321487
2011-01-01T00:00:00.000,80670,Revelles,0.9483568075117409
2011-01-01T00:00:00.000,57211,Fèves,0.9271137026239077
2022-01-01T00:00:00.000,50448,Saint-Aubin-de-Terregatte,0.9687344425923626
2022-01-01T00:00:00.000,70042,Autrey-le-Vay,1.0
2011-01-01T00:00:00.000,33321,Peujard,0.9583333333333337
2022-01-01T00:00:00.000,69269,Yzeron,0.9438819010370222
2022-01-01T00:00:00.000,82136,Orgueil,0.9690265486725663
2011-01-01T00:00:00.000,77145,Crisenoy,0.965065502183404
2016-01-01T00:00:00.000,70334,Marnay,0.9022999990432294
2011-01-01T00:00:00.000,71359,Préty,0.9370078740157514
2016-01-01T00:00:00.000,21062,Bellenot-sous-Pouilly,0.9333333333333333
2022-01-01T00:00:00.000,78550,Saint-Germain-de-la-Grange,0.979238353619135
2011-01-01T00:00:00.000,54572,Ville-Houdlémont,0.9260869565217408
2022-01-01T00:00:00.000,64027,Anos,0.9855072463768108
2016-01-01T00:00:00.000,65377,Réjaumont,0.90909090909091
2016-01-01T00:00:00.000,36092,Langé,0.9285743926802953
2016-01-01T00:00:00.000,63216,Mauzun,0.9629629629629639
2022-01-01T00:00:00.000,70021,Andornay,0.922077922077922
2016-01-01T00:00:00.000,49284,Saint-Germain-des-Prés,0.953125000000001
2011-01-01T00:00:00.000,16109,Courbillac,0.9393939393939394
2016-01-01T00:00:00.000,34175,Mourèze,0.9775280898876404
2016-01-01T00:00:00.000,68219,Le Haut Soultzbach,0.9678419194474767
2016-01-01T00:00:00.000,63212,Marsat,0.965694682675814
2016-01-01T00:00:00.000,80136,Bray-sur-Somme,0.844106463878327
2022-01-01T00:00:00.000,80122,Bouquemaison,0.9238095238095239
2016-01-01T00:00:00.000,68046,Bourbach-le-Haut,0.9217877094972067
2022-01-01T00:00:00.000,02431,Liez,0.9109832743167302
2011-01-01T00:00:00.000,18153,Morlac,0.891156462585034
2016-01-01T00:00:00.000,11044,Bouisse,0.8571428571428561
2016-01-01T00:00:00.000,33249,Lormont,0.7395920356531662
2022-01-01T00:00:00.000,77185,Fleury-en-Bière,0.98119586921579
2011-01-01T00:00:00.000,45256,Presnoy,0.93
2011-01-01T00:00:00.000,38141,Culin,0.9617021276595736
2022-01-01T00:00:00.000,43151,Pinols,0.8082592222289628
2022-01-01T00:00:00.000,54030,Autrepierre,0.8947368421052627
2022-01-01T00:00:00.000,80176,Carrépuis,0.9226429314926331
2016-01-01T00:00:00.000,65300,Marsas,0.9714285714285714
2022-01-01T00:00:00.000,36164,Pouligny-Saint-Martin,0.9425291386917686
2022-01-01T00:00:00.000,09208,Montgauch,0.8928571428571429
2016-01-01T00:00:00.000,54046,Barisey-au-Plain,0.9192546583850931
2011-01-01T00:00:00.000,52182,Éclaron-Braucourt-Sainte-Livière,0.9127439724454648
2022-01-01T00:00:00.000,77453,Sivry-Courtry,0.9604569529633332
2011-01-01T00:00:00.000,64463,Rébénacq,0.9285714285714293
2011-01-01T00:00:00.000,2B177,Noceta,0.8214285714285714
2016-01-01T00:00:00.000,64196,Crouseilles,0.8870967741935484
2016-01-01T00:00:00.000,15166,Roumégoux,0.9285714285714268
2011-01-01T00:00:00.000,25088,Breconchaux,0.9705882352941176
2022-01-01T00:00:00.000,52313,Mareilles,0.9253731343283591
2011-01-01T00:00:00.000,34291,Saint-Vincent-d'Olargues,0.8698224852071006
2011-01-01T00:00:00.000,60097,Boutencourt,0.9642857142857143
2022-01-01T00:00:00.000,50399,Le Petit-Celland,0.9882352941176469
2011-01-01T00:00:00.000,32452,Tournecoupe,0.9236641221374046
2016-01-01T00:00:00.000,54392,Moutrot,0.9426229508196696
2022-01-01T00:00:00.000,17244,Montpellier-de-Médillan,0.9663608562691132
2016-01-01T00:00:00.000,45015,Autruy-sur-Juine,0.9301587301587299
2011-01-01T00:00:00.000,57100,Bourscheid,0.9642857142857143
2022-01-01T00:00:00.000,27611,Saint-Vigor,1.0
2016-01-01T00:00:00.000,24477,Saint-Pardoux-de-Drône,0.9072164948453608
2022-01-01T00:00:00.000,23258,Vareilles,0.9132592452355068
2022-01-01T00:00:00.000,66118,Montner,0.8869162419446651
2022-01-01T00:00:00.000,15257,Vezels-Roussy,0.9375
2011-01-01T00:00:00.000,59145,Chemy,0.9534050179211451
2016-01-01T00:00:00.000,36212,Saulnay,0.961038961038961
2022-01-01T00:00:00.000,45323,Thou,0.9140505705445118
2016-01-01T00:00:00.000,59437,Noyelles-lès-Seclin,0.9436619718309859
2022-01-01T00:00:00.000,30346,Vers-Pont-du-Gard,0.9398535915952552
2022-01-01T00:00:00.000,35078,Cherrueix,0.9209338627132005
2022-01-01T00:00:00.000,59043,Bailleul,0.8742498471784941
2022-01-01T00:00:00.000,67328,Niedermodern,0.9377651272245087
2011-01-01T00:00:00.000,82098,Léojac,0.9722222222222222
2011-01-01T00:00:00.000,74070,Chens-sur-Léman,0.9600488799904816
2022-01-01T00:00:00.000,63360,Saint-Hilaire,0.8072289156626508
2011-01-01T00:00:00.000,54154,Deneuvre,0.8767123287671258
2022-01-01T00:00:00.000,76045,Auzouville-l'Esneval,0.980074989638242
2011-01-01T00:00:00.000,10121,Dampierre,0.8968253968254024
2022-01-01T00:00:00.000,83089,Ollières,0.9621623077520032
2022-01-01T00:00:00.000,25186,Cussey-sur-l'Ognon,0.9701517153982807
2016-01-01T00:00:00.000,26374,Villebois-les-Pins,0.9
2011-01-01T00:00:00.000,60597,Saint-Sauveur,0.9165275459098482
2016-01-01T00:00:00.000,10048,Bligny,0.9855072463768119
2016-01-01T00:00:00.000,35245,Romillé,0.9249999999999996
2011-01-01T00:00:00.000,32142,Gavarret-sur-Aulouste,0.9259259259259259
2016-01-01T00:00:00.000,77046,Boulancourt,0.9679487179487152
2016-01-01T00:00:00.000,58189,Narcy,0.9033753597973969
2016-01-01T00:00:00.000,10083,Chappes,0.9343065693430657
2011-01-01T00:00:00.000,04059,Clumanc,0.9278350515463918
2011-01-01T00:00:00.000,73237,Saint-Georges-d'Hurtières,0.9090909090909091
2011-01-01T00:00:00.000,53085,Crennes-sur-Fraubée,0.9759036144578318
2011-01-01T00:00:00.000,80376,Gentelles,0.919431279620853
2022-01-01T00:00:00.000,62401,Haisnes,0.8785114732671422
2016-01-01T00:00:00.000,64513,Sauveterre-de-Béarn,0.9039418244038068
2016-01-01T00:00:00.000,76657,Saint-Vigor-d'Ymonville,0.9687117210386229
2022-01-01T00:00:00.000,56143,Muzillac,0.9003721736264962
2011-01-01T00:00:00.000,45272,Saint-Cyr-en-Val,0.9690721649484509
2022-01-01T00:00:00.000,25320,Labergement-Sainte-Marie,0.9585367548445525
2011-01-01T00:00:00.000,62783,Saulchoy,0.8780487804877986
2016-01-01T00:00:00.000,78305,Herbeville,0.9714285714285714
2011-01-01T00:00:00.000,78034,Auteuil,0.9693251533742335
2011-01-01T00:00:00.000,69007,Ampuis,0.9384191176470623
2011-01-01T00:00:00.000,08364,Rilly-sur-Aisne,0.9574468085106375
2022-01-01T00:00:00.000,61384,Saint-Ellier-les-Bois,0.9818903871312217
2016-01-01T00:00:00.000,46339,Saint-Jean-Lagineste,0.8992805755395654
2011-01-01T00:00:00.000,38346,Royas,0.9473684210526315
2022-01-01T00:00:00.000,70072,Beveuge,0.9512195121951219
2011-01-01T00:00:00.000,64404,Montory,0.9428571428571415
2022-01-01T00:00:00.000,68005,Ammerschwihr,0.9502551020408163
2016-01-01T00:00:00.000,56193,Riantec,0.9068258038350746
2016-01-01T00:00:00.000,17329,Saint-Froult,0.9683544303797484
2016-01-01T00:00:00.000,29113,Lanmeur,0.894937274756658
2022-01-01T00:00:00.000,78417,Montchauvet,0.9716311168225883
2022-01-01T00:00:00.000,08329,Novion-Porcien,0.9337133511608381
2011-01-01T00:00:00.000,44028,Le Cellier,0.9400875567955819
2022-01-01T00:00:00.000,72130,Fay,0.9654734968519348
2022-01-01T00:00:00.000,33117,Cazaugitat,0.9778601962418721
2022-01-01T00:00:00.000,39170,Courlans,0.9613379741181199
2016-01-01T00:00:00.000,67557,Zellwiller,0.9240506329113907
2016-01-01T00:00:00.000,67289,Menchhoffen,0.9016393442622935
2011-01-01T00:00:00.000,2B009,Aléria,0.871378910776362
2011-01-01T00:00:00.000,54215,Frouard,0.8205574912891986
2016-01-01T00:00:00.000,28350,Saint-Luperce,0.9523809523809523
2011-01-01T00:00:00.000,02284,Erloy,0.8260869565217389
2011-01-01T00:00:00.000,67426,Saint-Martin,0.9068322981366473
2011-01-01T00:00:00.000,79243,Saint-Coutant,0.9039999999999974
2016-01-01T00:00:00.000,39048,Belmont,0.9824561403508771
2016-01-01T00:00:00.000,77157,Dhuisy,0.9137931034482759
2022-01-01T00:00:00.000,54044,Barbas,0.9452054794520548
2011-01-01T00:00:00.000,03131,Isserpent,0.9288888888888894
2016-01-01T00:00:00.000,05170,Tallard,0.8934526888793338
2016-01-01T00:00:00.000,28395,Trizay-Coutretot-Saint-Serge,0.9661021785787715
2011-01-01T00:00:00.000,67552,Wolfskirchen,0.9436619718309824
2016-01-01T00:00:00.000,57274,Guerting,0.936231884057971
2011-01-01T00:00:00.000,62510,Liévin,0.7360175911255102
2022-01-01T00:00:00.000,26059,Bouvante,0.9240507891385701
2016-01-01T00:00:00.000,18097,Fussy,0.9491329479768779
2011-01-01T00:00:00.000,14040,Barbeville,0.9577464788732399
2011-01-01T00:00:00.000,71499,Sanvignes-les-Mines,0.8556547619047643
2016-01-01T00:00:00.000,07047,Cellier-du-Luc,0.9047619047619034
2011-01-01T00:00:00.000,38268,Le Moutaret,0.9468085106382979
2022-01-01T00:00:00.000,33442,Saint-Martin-de-Laye,0.95
2016-01-01T00:00:00.000,54134,Colmey,0.9339622641509419
2022-01-01T00:00:00.000,10243,Molins-sur-Aube,0.9555555555555547
2011-01-01T00:00:00.000,17348,Saint-Jean-d'Angle,0.9601769911504425
2022-01-01T00:00:00.000,12268,Sénergues,0.9341563052462784
2022-01-01T00:00:00.000,62480,Labourse,0.9037664000508571
2016-01-01T00:00:00.000,09167,Lézat-sur-Lèze,0.8799485958121939
2016-01-01T00:00:00.000,46086,Cuzance,0.9163926366720014
2022-01-01T00:00:00.000,70120,Champagney,0.912069687465597
2016-01-01T00:00:00.000,07157,Meysse,0.9165217391304352
2022-01-01T00:00:00.000,05013,Barcillonnette,1.0
2011-01-01T00:00:00.000,27021,Asnières,0.9369369369369339
2022-01-01T00:00:00.000,76498,Le Petit-Quevilly,0.7571087059478517
2016-01-01T00:00:00.000,31589,Villenouvelle,0.9682835820895538
2011-01-01T00:00:00.000,44105,Mouais,0.9215686274509812
2011-01-01T00:00:00.000,52221,Gillancourt,0.8627450980392157
2022-01-01T00:00:00.000,59628,Volckerinckhove,0.9497705756013394
2022-01-01T00:00:00.000,62868,Wail,0.9193176399361381
2016-01-01T00:00:00.000,26357,Tulette,0.902869757174393
2011-01-01T00:00:00.000,79284,Sainte-Ouenne,0.9435215946843866
2016-01-01T00:00:00.000,31513,Saint-Plancard,0.8031088082901554
2016-01-01T00:00:00.000,04040,Le Castellard-Mélan,0.781250000000001
2016-01-01T00:00:00.000,63206,Manzat,0.9158249158249165
2011-01-01T00:00:00.000,26054,Bouchet,0.9487179487179487
2011-01-01T00:00:00.000,32299,Noulens,0.9090909090909107
2011-01-01T00:00:00.000,04152,Pierrevert,0.9604767879548315
2016-01-01T00:00:00.000,34300,Servian,0.9048617108693605
2022-01-01T00:00:00.000,31403,Ondes,0.9470070386838777
2011-01-01T00:00:00.000,11393,Tourouzelle,0.8831775700934558
2016-01-01T00:00:00.000,31069,Blagnac,0.8734396582266388
2011-01-01T00:00:00.000,51267,Germigny,0.9350649350649346
2022-01-01T00:00:00.000,67073,Châtenois,0.9370269485879333
2011-01-01T00:00:00.000,26205,Montmaur-en-Diois,0.951219512195122
2022-01-01T00:00:00.000,11074,Les Cassés,0.9689922480620154
2022-01-01T00:00:00.000,57614,Saint-Jean-Kourtzerode,0.5695827723008267
2016-01-01T00:00:00.000,24318,Paunat,0.9424998532598013
2022-01-01T00:00:00.000,32365,Cap d'Astarac,0.9516450208159279
2011-01-01T00:00:00.000,62243,Coullemont,0.8749999999999988
2011-01-01T00:00:00.000,29135,Loctudy,0.9060190073917644
2016-01-01T00:00:00.000,80467,Laucourt,0.8947368421052625
2022-01-01T00:00:00.000,18190,Quincy,0.971830985915493
2016-01-01T00:00:00.000,28383,Theuville,0.9614827625511074
2011-01-01T00:00:00.000,24294,Montpon-Ménestérol,0.8305552685880848
2016-01-01T00:00:00.000,07294,Saint-Sauveur-de-Cruzières,0.933852140077821
2011-01-01T00:00:00.000,07347,Vocance,0.8939393939393939
2011-01-01T00:00:00.000,73190,Notre-Dame-du-Pré,0.9044117647058824
2016-01-01T00:00:00.000,39380,Nancuise,0.9090909090909091
2011-01-01T00:00:00.000,02205,Colligis-Crandelain,0.9014084507042249
2022-01-01T00:00:00.000,80808,Vironchaux,0.926072041946469
2011-01-01T00:00:00.000,74223,La Rivière-Enverse,0.9312169312169312
2011-01-01T00:00:00.000,32365,Cap d'Astarac,0.9572815631618635
2011-01-01T00:00:00.000,45326,Tournoisis,0.9436619718309893
2016-01-01T00:00:00.000,10381,Torvilliers,0.9709762532981534
2016-01-01T00:00:00.000,28035,Berchères-les-Pierres,0.9409730610261124
2016-01-01T00:00:00.000,29042,Crozon,0.9079520697167756
2016-01-01T00:00:00.000,61363,Saint-Aquilin-de-Corbion,1.0
2022-01-01T00:00:00.000,45087,Châtillon-sur-Loire,0.8870157862693451
2022-01-01T00:00:00.000,28289,Ormoy,0.988372093023256
2011-01-01T00:00:00.000,60326,Jonquières,0.9519650655021846
2011-01-01T00:00:00.000,36102,Luçay-le-Libre,1.0
2011-01-01T00:00:00.000,41160,Neuvy,0.8978102189781054
2022-01-01T00:00:00.000,59584,Taisnières-sur-Hon,0.944212594964837
2022-01-01T00:00:00.000,42174,Poncins,0.9783885723082874
2016-01-01T00:00:00.000,26272,Rochefort-en-Valdaine,0.9777777777777849
2016-01-01T00:00:00.000,38408,Saint-Just-Chaleyssin,0.9613095238095248
2022-01-01T00:00:00.000,78440,Les Mureaux,0.7482389683685013
2011-01-01T00:00:00.000,78536,Sailly,0.9621212121212098
2011-01-01T00:00:00.000,78557,Saint-Hilarion,0.9791666666666659
2016-01-01T00:00:00.000,71419,Saint-Germain-du-Bois,0.8544688565443408
2016-01-01T00:00:00.000,21025,Arrans,1.0
2016-01-01T00:00:00.000,72127,Étival-lès-le-Mans,0.9619422572178478
2016-01-01T00:00:00.000,29064,Goulven,0.9313725490196075
2016-01-01T00:00:00.000,19005,Allassac,0.9031500418971606
2011-01-01T00:00:00.000,08055,Beaumont-en-Argonne,0.9060773480662997
2022-01-01T00:00:00.000,40168,Magescq,0.9656244308879166
2016-01-01T00:00:00.000,41116,Lisle,0.9277108433734946
2011-01-01T00:00:00.000,03103,Le Donjon,0.826171875
2016-01-01T00:00:00.000,52195,Farincourt,0.8799999999999992
2016-01-01T00:00:00.000,62120,Beugin,0.944699421178822
2011-01-01T00:00:00.000,71200,Fleury-la-Montagne,0.9598540145985378
2022-01-01T00:00:00.000,65207,Gourgue,0.964285714285714
2016-01-01T00:00:00.000,57200,Les Étangs,0.9575757575757591
2016-01-01T00:00:00.000,43171,Saint-Bérain,0.8837209302325566
2016-01-01T00:00:00.000,67559,Zittersheim,0.9514563106796118
2022-01-01T00:00:00.000,39455,Reithouse,0.9259259259259266
2016-01-01T00:00:00.000,38253,Les Deux Alpes,0.8896604771525118
2011-01-01T00:00:00.000,59044,Baisieux,0.9064830751577744
2022-01-01T00:00:00.000,62445,Hesdigneul-lès-Béthune,0.9069906012421384
2022-01-01T00:00:00.000,36012,Baraize,0.9153327774359895
2011-01-01T00:00:00.000,2B252,Pruno,0.8571428571428573
2016-01-01T00:00:00.000,28247,Le Mesnil-Simon,0.9803921568627457
2016-01-01T00:00:00.000,14572,Saint-Denis-de-Méré,0.9469937640863303
2022-01-01T00:00:00.000,49056,Carbay,0.9905660377358491
2016-01-01T00:00:00.000,64251,Guinarthe-Parenties,0.931372549019606
2016-01-01T00:00:00.000,70230,Fédry,0.9583333333333326
2016-01-01T00:00:00.000,19061,Cornil,0.9199999999999996
2022-01-01T00:00:00.000,07228,Saint-Désirat,0.9440805941240482
2011-01-01T00:00:00.000,34297,Sauteyrargues,0.9863013698630134
2016-01-01T00:00:00.000,02744,Torcy-en-Valois,1.0
2011-01-01T00:00:00.000,28040,Billancelles,0.9166666666666704
2016-01-01T00:00:00.000,10034,Bar-sur-Seine,0.7864960645044947
2022-01-01T00:00:00.000,33245,Lignan-de-Bordeaux,0.9748706948712107
2016-01-01T00:00:00.000,27514,Saint-Aubin-du-Thenney,0.9673202614379085
2016-01-01T00:00:00.000,11335,Sainte-Colombe-sur-Guette,0.9259259259259245
2016-01-01T00:00:00.000,52546,Voncourt,0.8888888888888863
2016-01-01T00:00:00.000,54555,Vaxainville,0.8857142857142851
2022-01-01T00:00:00.000,74226,Saint-André-de-Boëge,0.9754875031591163
2011-01-01T00:00:00.000,77106,Chauffry,0.94535519125683
2022-01-01T00:00:00.000,76688,Thiergeville,0.9506172839506173
2016-01-01T00:00:00.000,51246,Favresse,0.9565217391304348
2016-01-01T00:00:00.000,57537,Petite-Rosselle,0.8549064528445972
2016-01-01T00:00:00.000,57242,Gandrange,0.9020662507710256
2022-01-01T00:00:00.000,62808,Teneur,0.9279279279279279
2016-01-01T00:00:00.000,02561,Nouvion-le-Vineux,0.9523809523809532
2016-01-01T00:00:00.000,69257,Vaux-en-Beaujolais,0.96
2016-01-01T00:00:00.000,30264,Saint-Jean-de-Ceyrargues,0.957142857142857
2011-01-01T00:00:00.000,46115,Frayssinhes,0.8809523809523808
2022-01-01T00:00:00.000,38346,Royas,0.9941094349880764
2022-01-01T00:00:00.000,69008,Ancy,0.9765497236753238
2016-01-01T00:00:00.000,21523,Reulle-Vergy,1.0
2022-01-01T00:00:00.000,07119,Le Lac-d'Issarlès,0.8897045369492237
2016-01-01T00:00:00.000,64126,Bidos,0.9186691312384473
2016-01-01T00:00:00.000,65448,Tournous-Darré,0.967741935483871
2022-01-01T00:00:00.000,64044,Arget,0.967741935483872
2022-01-01T00:00:00.000,62039,Arleux-en-Gohelle,0.9489795918367347
2016-01-01T00:00:00.000,59139,Caudry,0.7332696344780519
2022-01-01T00:00:00.000,10409,Villacerf,0.9713639023761247
2011-01-01T00:00:00.000,01428,Valeins,0.9705882352941168
2016-01-01T00:00:00.000,38047,Blandin,0.9333333333333333
2016-01-01T00:00:00.000,68175,Lapoutroie,0.8880952380952379
2022-01-01T00:00:00.000,18110,Herry,0.9128630705394191
2016-01-01T00:00:00.000,70376,Nantilly,0.9610855018636253
2011-01-01T00:00:00.000,62776,Sapignies,0.9275362318840578
2016-01-01T00:00:00.000,60190,Cuvergnon,0.9905608718809364
2016-01-01T00:00:00.000,51025,Auménancourt,0.9654255319148924
2016-01-01T00:00:00.000,17307,Sablonceaux,0.9430104760937054
