Identifiant;Date de début de version;Date de fin de version;Est la version active;Code;Nom;Commune (code INSEE);Commune (nom);Coordonnées;Accessible aux PMR;Mobilier;Visibilité;Stopid gtfs/gtfs-rt
1405;2024-07-08;;Oui;1405;Europe;35238;Rennes;48.128435, -1.657061;true;Abri simple;Grand public;6-1405
1281;2023-08-01;;Oui;1281;Volney;35238;Rennes;48.124385, -1.667584;false;Abri auvent;Grand public;6-1281
1407;2022-10-24;;Oui;1407;Longs Prés;35238;Rennes;48.133143, -1.656647;true;Abri simple;Grand public;6-1407
1282;2023-08-01;;Oui;1282;Gros-Chêne;35238;Rennes;48.126278, -1.665489;true;Abri simple;Grand public;6-1282
1410;2002-01-01;;Oui;1410;Hélias;35238;Rennes;48.136505, -1.662498;true;Abri simple;Grand public;6-1410
1284;2022-10-24;;Oui;1284;Houx Cité U;35238;Rennes;48.131094, -1.664427;true;Abri simple;Grand public;6-1284
1414;2022-10-24;;Oui;1414;Merlin;35238;Rennes;48.116409, -1.712294;true;Abri simple;Grand public;6-1414
1285;2022-10-24;;Oui;1285;Morbihan;35238;Rennes;48.132827, -1.667609;true;Poteau;Grand public;6-1285
1423;2022-10-24;;Oui;1423;Villejean-Churchill;35238;Rennes;48.118491, -1.708147;true;Abri simple;Grand public;6-1423
1286;2022-10-24;;Oui;1286;Bellangerais;35238;Rennes;48.132713, -1.67232;true;Poteau;Grand public;6-1286
1427;2002-01-01;;Oui;1427;Hélias;35238;Rennes;48.136412, -1.663311;true;Abri simple;Grand public;6-1427
1289;2023-08-01;;Oui;1289;Monts d'Arrée;35238;Rennes;48.136544, -1.667505;true;Abri simple;Grand public;6-1289
1428;2025-09-01;;Oui;1428;Hôtel de Région;35238;Rennes;48.134522, -1.658625;true;Abri simple;Grand public;6-1428
1303;2024-09-02;;Oui;1303;Département 35;35238;Rennes;48.128364, -1.694162;true;Abri simple;Grand public;6-1303
1430;2022-10-24;;Oui;1430;Painlevé;35238;Rennes;48.123662, -1.659292;true;Abri simple;Grand public;6-1430
1304;2022-10-24;;Oui;1304;Cucillé - Frac;35238;Rennes;48.128505, -1.698678;true;Abri simple;Grand public;6-1304
1432;2022-10-24;;Oui;1432;Vitré Foulon;35238;Rennes;48.118769, -1.649907;true;Abri auvent;Grand public;6-1432
1312;2022-10-24;;Oui;1312;Beaulieu Chimie;35238;Rennes;48.116547, -1.633917;true;Abri double;Grand public;6-1312
1440;2024-12-02;;Oui;1440;Le Blosne;35238;Rennes;48.086868, -1.653949;true;Abri provisoire;Grand public;6-1440
1316;2022-10-24;;Oui;1316;Raison;35238;Rennes;48.101172, -1.652908;true;Abri simple;Grand public;6-1316
1451;2025-09-01;;Oui;1451;Lycée Bréquigny;35238;Rennes;48.086866, -1.691327;true;Abri simple;Grand public;6-1451
1324;2016-08-29;;Oui;1324;Domaine;35238;Rennes;48.097687, -1.642466;true;Abri simple;Grand public;6-1324
1452;2025-09-01;;Oui;1452;Bréquigny Piscine;35238;Rennes;48.089851, -1.690987;true;Abri simple;Grand public;6-1452
1326;2024-07-08;;Oui;1326;Villebois-Mareuil;35238;Rennes;48.101226, -1.649593;true;Abri simple;Grand public;6-1326
1457;2016-08-29;;Oui;1457;Norvège;35238;Rennes;48.086769, -1.683855;true;Abri simple;Grand public;6-1457
1337;2015-08-31;;Oui;1337;Sainte-Thérèse;35238;Rennes;48.097532, -1.66289;true;Poteau;Grand public;6-1337
1459;2022-10-24;;Oui;1459;Henri Fréville;35238;Rennes;48.088079, -1.674274;true;Abri simple;Grand public;6-1459
1341;2015-08-31;;Oui;1341;Landrel;35238;Rennes;48.091229, -1.654549;true;Abri simple;Grand public;6-1341
1460;2022-10-24;;Oui;1460;Argonautes;35238;Rennes;48.091264, -1.67416;true;Abri simple;Grand public;6-1460
1342;2015-08-31;;Oui;1342;Pologne;35238;Rennes;48.09118, -1.651727;true;Abri simple;Grand public;6-1342
1467;2022-10-24;;Oui;1467;Le Blosne;35238;Rennes;48.087112, -1.653791;true;Abri simple;Grand public;6-1467
1344;2023-09-04;2025-11-02;Oui;1344;Galicie;35238;Rennes;48.087695, -1.650116;true;Abri simple;Grand public;6-1344
1353;2016-08-29;;Oui;1353;Torigné;35238;Rennes;48.084534, -1.657938;true;Abri simple;Grand public;6-1353
1485;2025-09-01;;Oui;1485;Saint-Laurent;35238;Rennes;48.137957, -1.658769;true;Abri simple;Grand public;6-1485
1386;2024-07-08;;Oui;1386;Guérinais;35238;Rennes;48.098922, -1.705458;true;Abri simple;Grand public;6-1386
1493;2025-09-01;;Oui;1493;Tillon;35238;Rennes;48.127193, -1.693382;true;Abri simple;Grand public;6-1493
1388;2024-07-08;;Oui;1388;Montand;35238;Rennes;48.09933, -1.711203;true;Abri simple;Grand public;6-1388
1499;2022-10-24;;Oui;1499;Colin;35238;Rennes;48.116293, -1.716057;true;Abri simple;Grand public;6-1499
1404;2022-10-24;;Oui;1404;Trégain;35238;Rennes;48.126731, -1.658475;true;Abri simple;Grand public;6-1404
1510;2022-10-24;;Oui;1510;Henri Fréville;35238;Rennes;48.087821, -1.674429;true;Abri double;Grand public;6-1510
1411;2022-10-24;;Oui;1411;Bellangerais;35238;Rennes;48.132095, -1.672892;true;Abri simple;Grand public;6-1411
1520;2022-10-24;;Oui;1520;Bourbonnais;35238;Rennes;48.120479, -1.709544;true;Abri simple;Grand public;6-1520
1413;2002-01-01;;Oui;1413;Villejean-Churchill;35238;Rennes;48.11863, -1.707961;true;Abri simple;Grand public;6-1413
1522;2022-10-24;;Oui;1522;Piletière;35238;Rennes;48.113891, -1.642688;true;Abri simple;Grand public;6-1522
1425;2002-01-01;;Oui;1425;Trois Croix;35238;Rennes;48.128, -1.682448;true;Abri simple;Grand public;6-1425
1539;2022-10-24;;Oui;1539;Lemaistre;35238;Rennes;48.10716, -1.725074;true;Abri simple;Grand public;6-1539
1437;2024-07-08;;Oui;1437;Villebois-Mareuil;35238;Rennes;48.100804, -1.649824;true;Abri auvent;Grand public;6-1437
1553;2025-09-01;;Oui;1553;Villejean-Université;35238;Rennes;48.121297, -1.702339;true;Abri simple;Grand public;6-1553
1450;2022-10-24;;Oui;1450;Coubertin;35238;Rennes;48.08669, -1.688453;true;Abri simple;Grand public;6-1450
1555;2024-09-02;;Oui;1555;Fossés;35238;Rennes;48.113286, -1.675292;true;Abri auvent;Grand public;6-1555
1456;2016-08-29;;Oui;1456;Coubertin;35238;Rennes;48.086541, -1.687451;true;Abri simple;Grand public;6-1456
1590;2025-09-01;;Oui;1590;Jules Verne;35238;Rennes;48.099062, -1.693043;true;Abri simple;Grand public;6-1590
1462;2022-10-24;;Oui;1462;Combes;35238;Rennes;48.093481, -1.670014;true;Abri simple;Grand public;6-1462
1603;2025-01-02;;Oui;1603;Les Préales;35238;Rennes;48.1132, -1.641269;true;Abri double;Grand public;6-1603
1471;2025-04-11;;Oui;1471;Cimetière de l'Est;35238;Rennes;48.103746, -1.649589;true;Abri simple;Grand public;6-1471
1610;2025-01-01;;Oui;1610;Tournebride;35238;Rennes;48.11403, -1.636024;true;Abri double;Grand public;6-1610
1477;2022-10-24;;Oui;1477;Gares;35238;Rennes;48.104056, -1.671736;true;Abri double;Grand public;6-1477
1613;2016-08-29;;Oui;1613;Saint-Conwoïon;35238;Rennes;48.10291, -1.688861;true;Abri simple;Grand public;6-1613
1481;2022-10-24;;Oui;1481;Pâtis Tatelin;35238;Rennes;48.129802, -1.642228;true;Abri simple;Grand public;6-1481
1629;2023-09-04;;Oui;1629;Pré Garel;35238;Rennes;48.103989, -1.635244;true;Abri auvent;Grand public;6-1629
1491;2025-09-01;;Oui;1491;Saint-Laurent;35238;Rennes;48.138937, -1.658282;true;Abri simple;Grand public;6-1491
1633;2002-01-01;;Oui;1633;Haut Sancé;35238;Rennes;48.09665, -1.636578;true;Poteau;Grand public;6-1633
1495;2025-09-01;;Oui;1495;Tillon;35238;Rennes;48.126724, -1.693071;true;Abri simple;Grand public;6-1495
1647;2016-08-29;;Oui;1647;Henri Fréville;35238;Rennes;48.087324, -1.674445;true;Abri simple;Grand public;6-1647
1497;2024-11-18;;Oui;1497;Villejean-Université;35238;Rennes;48.120976, -1.702947;true;Abri simple;Grand public;6-1497
1650;2015-07-06;;Oui;1650;La Poterie;35238;Rennes;48.087477, -1.643163;true;Abri simple;Grand public;6-1650
1500;2025-09-01;;Oui;1500;Institut Agro;35238;Rennes;48.113197, -1.704478;true;Abri simple;Grand public;6-1500
1656;2022-10-24;;Oui;1656;Volney;35238;Rennes;48.125254, -1.667845;true;Abri simple;Grand public;6-1656
1501;2025-09-01;;Oui;1501;République;35238;Rennes;48.109396, -1.679828;true;Abri double;Grand public;6-1501
1657;2022-10-24;;Oui;1657;Volney;35238;Rennes;48.125278, -1.667616;true;Poteau;Grand public;6-1657
1502;2025-09-01;;Oui;1502;Institut Agro;35238;Rennes;48.113952, -1.705467;true;Abri simple;Grand public;6-1502
1663;2022-10-24;;Oui;1663;Gares;35238;Rennes;48.104211, -1.670598;true;Abri provisoire;Grand public;6-1663
1504;2015-07-02;;Oui;1504;Petit Champeaux;35238;Rennes;48.116353, -1.723158;true;Abri simple;Grand public;6-1504
1666;2017-05-25;;Oui;1666;Atalante Champeaux;35238;Rennes;48.113386, -1.71356;true;Abri simple;Grand public;6-1666
1507;2022-10-24;;Oui;1507;Lycée Zola;35238;Rennes;48.109406, -1.6751;true;Abri auvent;Grand public;6-1507
1667;2017-11-29;;Oui;1667;Robiquette;35238;Rennes;48.136279, -1.696935;true;Poteau;Grand public;6-1667
1508;2022-10-24;;Oui;1508;Berthault;35238;Rennes;48.106699, -1.729101;true;Abri auvent;Grand public;6-1508
1671;2018-09-03;;Oui;1671;La Harpe;35238;Rennes;48.125681, -1.710334;true;Abri simple;Grand public;6-1671
1509;2015-08-31;;Oui;1509;Henri Fréville;35238;Rennes;48.087843, -1.674564;true;Abri simple;Grand public;6-1509
1672;2018-09-03;;Oui;1672;Meynier;35238;Rennes;48.128019, -1.707938;true;Abri simple;Grand public;6-1672
1516;2022-10-24;;Oui;1516;Bois Perrin;35238;Rennes;48.115973, -1.648367;false;Abri auvent;Grand public;6-1516
1676;2018-09-03;;Oui;1676;Dulac;35238;Rennes;48.133557, -1.695983;true;Abri simple;Grand public;6-1676
1519;2024-09-02;;Oui;1519;Villejean-Université;35238;Rennes;48.12107, -1.702948;true;Abri simple;Grand public;6-1519
1681;2018-09-03;;Oui;1681;La Harpe;35238;Rennes;48.125455, -1.710391;true;Abri simple;Grand public;6-1681
1686;2024-07-08;2025-11-02;Oui;1686;La Poterie;35238;Rennes;48.088721, -1.644782;true;Abri simple;Grand public;6-1686
1547;2023-09-04;;Oui;1547;Etangs d'Apigné;35238;Rennes;48.091983, -1.737811;true;Poteau;Grand public;6-1547
1688;2024-07-08;;Oui;1688;Becquerel;35238;Rennes;48.120435, -1.631801;true;Poteau;Grand public;6-1688
1566;2016-08-29;;Oui;1566;Lycée Basch;35238;Rennes;48.125579, -1.692544;true;Abri simple;Grand public;6-1566
1706;2024-09-02;;Oui;1706;Place Pasteur;35238;Rennes;48.111118, -1.674557;true;Abri simple;Grand public;6-1706
1569;2021-05-10;;Oui;1569;Collège Rosa Parks;35238;Rennes;48.122541, -1.716445;false;Poteau;Grand public;6-1569
1712;2022-10-24;;Oui;1712;Mabilais;35238;Rennes;48.105451, -1.693459;true;Abri simple;Grand public;6-1712
1596;2002-01-01;;Oui;1596;Clotilde Vautier;35238;Rennes;48.125843, -1.668452;false;Abri auvent;Grand public;6-1596
1714;2022-10-24;;Oui;1714;Mabilais;35238;Rennes;48.105142, -1.691901;true;Poteau;Grand public;6-1714
1625;2002-01-01;;Oui;1625;Armorique;35238;Rennes;48.130707, -1.675887;true;Abri simple;Grand public;6-1625
1716;2022-10-24;;Oui;1716;Mabilais;35238;Rennes;48.105829, -1.693413;true;Poteau;Grand public;6-1716
1626;2002-01-01;;Oui;1626;Armorique;35238;Rennes;48.130604, -1.677108;true;Abri auvent;Grand public;6-1626
1717;2022-10-24;;Oui;1717;Mabilais;35238;Rennes;48.10567, -1.693268;true;Poteau;Grand public;6-1717
1634;2022-10-24;;Oui;1634;Painlevé;35238;Rennes;48.123687, -1.660505;true;Abri simple;Grand public;6-1634
1725;2025-09-01;;Oui;1725;Les Gayeulles;35238;Rennes;48.129932, -1.656876;true;Abri simple;Grand public;6-1725
1636;2025-09-01;;Oui;1636;Haut Sancé;35238;Rennes;48.095944, -1.637141;true;Abri simple;Grand public;6-1636
1735;2022-10-24;;Oui;1735;Leray;35238;Rennes;48.09572, -1.662127;true;Abri simple;Grand public;6-1735
1640;2015-01-05;;Oui;1640;Lycée Mendès France;35238;Rennes;48.133668, -1.684561;false;Poteau;Grand public;6-1640
1739;2025-07-07;;Oui;1739;Beaulieu Chimie;35238;Rennes;48.117697, -1.634268;true;Abri simple;Grand public;6-1739
1643;2002-01-01;;Oui;1643;Chambre Agriculture;35238;Rennes;48.114791, -1.715576;true;Abri auvent;Grand public;6-1643
1740;2025-09-01;;Oui;1740;Charles de Gaulle;35238;Rennes;48.104779, -1.677293;true;Poteau;Grand public;6-1740
1654;2022-10-24;;Oui;1654;Motte Brûlon;35238;Rennes;48.129576, -1.674167;true;Abri simple;Grand public;6-1654
1746;2022-08-29;;Oui;1746;La Poterie;35238;Rennes;48.087318, -1.642428;true;Abri simple;Grand public;6-1746
1655;2022-10-24;;Oui;1655;Motte Brûlon;35238;Rennes;48.129935, -1.673847;true;Abri simple;Grand public;6-1655
1767;2025-09-01;;Oui;1767;Vitré Foulon;35238;Rennes;48.119559, -1.650183;true;Abri;Grand public;6-1767
1670;2018-09-03;;Oui;1670;Normandie;35238;Rennes;48.12383, -1.70903;true;Abri simple;Grand public;6-1670
2002;2024-09-02;;Oui;2002;Cesson Hôpital Privé;35051;Cesson-Sévigné;48.130225, -1.627669;true;Abri simple;Grand public;6-2002
1678;2018-09-03;;Oui;1678;Malraux;35238;Rennes;48.133645, -1.703096;true;Abri simple;Grand public;6-1678
2013;2022-10-24;;Oui;2013;Vilaine;35051;Cesson-Sévigné;48.116363, -1.607332;true;Abri simple;Grand public;6-2013
2044;2024-02-12;;Oui;2044;Belle Fontaine;35051;Cesson-Sévigné;48.127353, -1.624328;true;Abri simple;Grand public;6-2044
1687;2024-07-08;;Oui;1687;Becquerel;35238;Rennes;48.120643, -1.631769;true;Poteau;Grand public;6-1687
2045;2025-01-02;;Oui;2045;Atalante;35051;Cesson-Sévigné;48.127339, -1.628368;true;Poteau;Grand public;6-2045
1700;2025-01-02;;Oui;1700;François Château;35238;Rennes;48.111089, -1.648864;true;Abri double;Grand public;6-1700
2050;2024-07-08;;Oui;2050;Cesson Collège;35051;Cesson-Sévigné;48.120327, -1.599292;true;Abri simple;Grand public;6-2050
1711;2024-11-12;;Oui;1711;Joliot-Curie - Chateaubriand;35238;Rennes;48.123666, -1.651532;true;Abri double;Grand public;6-1711
2055;2022-10-24;;Oui;2055;Cesson Piscine;35051;Cesson-Sévigné;48.119805, -1.602008;true;Abri simple;Grand public;6-2055
1713;2022-10-24;;Oui;1713;Mabilais;35238;Rennes;48.105445, -1.693336;true;Abri simple;Grand public;6-1713
2057;2024-07-08;;Oui;2057;Cesson Gare;35051;Cesson-Sévigné;48.113929, -1.603327;true;Abri simple;Grand public;6-2057
1719;2022-10-24;;Oui;1719;Vaneau;35238;Rennes;48.10932, -1.692776;true;Abri simple;Grand public;6-1719
2059;2024-07-08;;Oui;2059;Monniais;35051;Cesson-Sévigné;48.109309, -1.609063;true;Abri simple;Grand public;6-2059
1728;2022-10-24;;Oui;1728;Berthault;35238;Rennes;48.105825, -1.729307;true;Poteau;Grand public;6-1728
2062;2024-07-08;;Oui;2062;Rond Point de Bray;35051;Cesson-Sévigné;48.107806, -1.614024;true;Poteau;Grand public;6-2062
1729;2022-10-24;;Oui;1729;Metz Volney;35238;Rennes;48.121573, -1.66266;true;Poteau;Grand public;6-1729
2070;2022-10-24;;Oui;2070;Victoire;35051;Cesson-Sévigné;48.145076, -1.608687;true;Abri simple;Grand public;6-2070
1749;2022-10-28;;Oui;1749;Saint-Georges;35238;Rennes;48.112376, -1.675349;true;Poteau;Grand public;6-1749
2106;2002-01-01;;Oui;2106;Champelé;35051;Cesson-Sévigné;48.116039, -1.582351;true;Poteau;Grand public;6-2106
1757;2002-01-01;;Oui;1757;Henri Fréville;35238;Rennes;48.087087, -1.674279;true;Abri;Grand public;6-1757
2107;2016-08-29;;Oui;2107;Ménouriais;35051;Cesson-Sévigné;48.099649, -1.603061;true;Abri simple;Grand public;6-2107
2003;2024-09-02;;Oui;2003;Cesson Hôpital Privé;35051;Cesson-Sévigné;48.130079, -1.627903;true;Poteau;Grand public;6-2003
2113;2024-09-02;;Oui;2113;Chêne Germain;35051;Cesson-Sévigné;48.130847, -1.623234;true;Abri simple;Grand public;6-2113
2008;2024-07-08;;Oui;2008;La Coulée;35051;Cesson-Sévigné;48.123603, -1.604539;true;Abri simple;Grand public;6-2008
2119;2016-08-29;;Oui;2119;Prieuré Forge;35051;Cesson-Sévigné;48.108229, -1.580927;false;Poteau;Grand public;6-2119
2009;2024-07-08;;Oui;2009;Fontenelle;35051;Cesson-Sévigné;48.123576, -1.608241;true;Abri simple;Grand public;6-2009
2121;2022-10-24;;Oui;2121;Longs Champs Est;35051;Cesson-Sévigné;48.130363, -1.631286;true;Poteau;Grand public;6-2121
2011;2022-10-24;;Oui;2011;Maison d'Accueil;35051;Cesson-Sévigné;48.121043, -1.609895;true;Abri simple;Grand public;6-2011
2129;2022-10-24;;Oui;2129;Atalante;35238;Rennes;48.127674, -1.629045;true;Abri simple;Grand public;6-2129
2024;2022-10-24;;Oui;2024;Muguet;35051;Cesson-Sévigné;48.118427, -1.608335;true;Abri simple;Grand public;6-2024
2134;2023-04-17;;Oui;2134;Cesson - Viasilva;35051;Cesson-Sévigné;48.132676, -1.620214;true;Abri simple;Grand public;6-2134
2033;2024-07-08;;Oui;2033;Bas Village;35051;Cesson-Sévigné;48.10146, -1.623443;true;Abri auvent;Grand public;6-2033
2139;2023-04-17;;Oui;2139;Cesson - Viasilva;35051;Cesson-Sévigné;48.132591, -1.619553;true;Abri simple;Grand public;6-2139
2034;2024-07-08;;Oui;2034;Forum;35051;Cesson-Sévigné;48.099553, -1.621129;true;Abri simple;Grand public;6-2034
2148;2022-10-24;;Oui;2148;Dézerseul;35051;Cesson-Sévigné;48.122587, -1.59173;true;Abri simple;Grand public;6-2148
2036;2024-07-08;;Oui;2036;Bas Village;35051;Cesson-Sévigné;48.101121, -1.624094;true;Abri simple;Grand public;6-2036
2151;2024-07-08;;Oui;2151;Les Lacs;35051;Cesson-Sévigné;48.125362, -1.613001;true;Abri simple;Grand public;6-2151
2039;2016-08-29;;Oui;2039;Bordage;35051;Cesson-Sévigné;48.114439, -1.600468;true;Abri simple;Grand public;6-2039
2162;2023-09-04;;Oui;2162;Petite Monniais;35051;Cesson-Sévigné;48.103828, -1.604056;true;Poteau;Grand public;6-2162
2041;2024-07-08;;Oui;2041;Cesson Collège;35051;Cesson-Sévigné;48.120507, -1.599528;true;Abri simple;Grand public;6-2041
2206;2023-09-04;;Oui;2206;Maltière;35281;Saint-Jacques-de-la-Lande;48.087668, -1.706837;true;Abri simple;Grand public;6-2206
2043;2022-10-24;;Oui;2043;Cormier;35051;Cesson-Sévigné;48.124354, -1.618478;true;Abri simple;Grand public;6-2043
2216;2017-04-18;;Oui;2216;Pressoirs;35281;Saint-Jacques-de-la-Lande;48.087236, -1.694679;true;Poteau;Grand public;6-2216
2046;2024-07-08;;Oui;2046;Atalante;35051;Cesson-Sévigné;48.127296, -1.62793;true;Abri simple;Grand public;6-2046
2217;2016-08-29;;Oui;2217;25 Fusillés;35281;Saint-Jacques-de-la-Lande;48.090676, -1.695068;true;Abri simple;Grand public;6-2217
2054;2022-10-24;;Oui;2054;Métairies Chalotais;35051;Cesson-Sévigné;48.123044, -1.602015;true;Abri simple;Grand public;6-2054
2227;2022-10-24;;Oui;2227;Croix Verte;35281;Saint-Jacques-de-la-Lande;48.089415, -1.697855;true;Poteau;Grand public;6-2227
2060;2024-07-08;;Oui;2060;Rond Point de Bray;35051;Cesson-Sévigné;48.107814, -1.614694;true;Abri simple;Grand public;6-2060
2236;2022-10-24;;Oui;2236;Parc Expo;35281;Saint-Jacques-de-la-Lande;48.060083, -1.734051;true;Abri simple;Grand public;6-2236
2064;2024-10-07;;Oui;2064;Peupliers;35051;Cesson-Sévigné;48.112543, -1.607238;true;Poteau;Grand public;6-2064
2241;2022-10-24;;Oui;2241;St-Jacques Mairie;35281;Saint-Jacques-de-la-Lande;48.080515, -1.712581;false;Abri simple;Grand public;6-2241
2067;2022-10-24;;Oui;2067;Cesson Piscine;35051;Cesson-Sévigné;48.120554, -1.602487;true;Poteau;Grand public;6-2067
2250;2020-06-25;;Oui;2250;Reuzerais;35281;Saint-Jacques-de-la-Lande;48.086738, -1.724237;false;Poteau;Grand public;6-2250
2071;2022-10-24;;Oui;2071;Calendrou;35051;Cesson-Sévigné;48.140361, -1.616947;true;Abri simple;Grand public;6-2071
2262;2023-01-03;;Oui;2262;Vallon;35281;Saint-Jacques-de-la-Lande;48.068918, -1.697856;true;Abri simple;Grand public;6-2262
2074;2024-07-08;;Oui;2074;Mare Pavée;35051;Cesson-Sévigné;48.123579, -1.611243;true;Abri simple;Grand public;6-2074
2263;2022-10-24;;Oui;2263;Jean Jaurès;35281;Saint-Jacques-de-la-Lande;48.082518, -1.71229;true;Abri simple;Grand public;6-2263
2086;2022-10-24;;Oui;2086;Bordage;35051;Cesson-Sévigné;48.114303, -1.600387;true;Abri double;Grand public;6-2086
2280;2022-10-24;;Oui;2280;Saint-Jacques - Gaîté;35281;Saint-Jacques-de-la-Lande;48.092176, -1.702729;true;Abri simple;Grand public;6-2280
2089;2024-09-02;;Oui;2089;Rigourdière;35051;Cesson-Sévigné;48.113457, -1.590347;true;Abri simple;Grand public;6-2089
2286;2022-10-24;;Oui;2286;La Courrouze;35281;Saint-Jacques-de-la-Lande;48.096858, -1.697745;true;Poteau;Grand public;6-2286
2091;2016-09-01;;Oui;2091;Lycée Sévigné;35051;Cesson-Sévigné;48.119008, -1.598094;true;Abri simple;Grand public;6-2091
2307;2022-10-24;;Oui;2307;Gavrinis;35047;Bruz;48.031326, -1.759446;true;Abri simple;Grand public;6-2307
2104;2023-03-03;;Oui;2104;Haut Grippé;35051;Cesson-Sévigné;48.115009, -1.589873;true;Poteau;Grand public;6-2104
2308;2022-10-24;;Oui;2308;Croix Madame;35047;Bruz;48.041428, -1.754429;true;Abri simple;Grand public;6-2308
2123;2023-09-04;;Oui;2123;Buisson;35051;Cesson-Sévigné;48.104623, -1.630406;true;Abri simple;Grand public;6-2123
2312;2024-09-02;;Oui;2312;Etangs;35047;Bruz;48.049455, -1.740488;true;Abri simple;Grand public;6-2312
2131;2024-09-02;;Oui;2131;Cesson - Viasilva;35051;Cesson-Sévigné;48.13264, -1.619962;true;Abri simple;Grand public;6-2131
2322;2022-10-24;;Oui;2322;Vert Buisson;35047;Bruz;48.029444, -1.758041;true;Abri simple;Grand public;6-2322
2137;2024-07-08;;Oui;2137;Cesson - Viasilva;35051;Cesson-Sévigné;48.132422, -1.620115;true;Abri simple;Grand public;6-2137
2326;2002-01-01;;Oui;2326;Doublé;35047;Bruz;48.03404, -1.723856;false;Poteau;Grand public;6-2326
2140;2023-04-17;;Oui;2140;Cesson - Viasilva;35051;Cesson-Sévigné;48.132774, -1.619865;true;Abri simple;Grand public;6-2140
2334;2022-10-24;;Oui;2334;Pasteur;35047;Bruz;48.023836, -1.736063;true;Abri simple;Grand public;6-2334
2144;2022-10-24;;Oui;2144;Sports et Nature;35051;Cesson-Sévigné;48.114326, -1.608601;true;Abri auvent;Grand public;6-2144
2338;2022-10-24;;Oui;2338;Lavoisier;35047;Bruz;48.033244, -1.733097;true;Abri double;Grand public;6-2338
2153;2025-09-01;;Oui;2153;Touche Lambert;35051;Cesson-Sévigné;48.135053, -1.622807;true;Poteau;Grand public;6-2153
2341;2022-10-24;;Oui;2341;Pasteur;35047;Bruz;48.023635, -1.736278;true;Poteau;Grand public;6-2341
2158;2020-09-01;;Oui;2158;Salmondière;35051;Cesson-Sévigné;48.100589, -1.561337;false;Poteau;Grand public;6-2158
2345;2025-09-01;;Oui;2345;Rabine;35047;Bruz;48.023397, -1.762239;true;Poteau;Grand public;6-2345
2237;2022-10-24;;Oui;2237;Aire Libre;35281;Saint-Jacques-de-la-Lande;48.067391, -1.721673;true;Abri simple;Grand public;6-2237
2366;2025-09-01;;Oui;2366;Aire du 8 Mai;35047;Bruz;48.026878, -1.745504;false;Non matérialisé;Grand public;6-2366
2240;2022-10-24;;Oui;2240;St-Jacques Mairie;35281;Saint-Jacques-de-la-Lande;48.08061, -1.712291;false;Abri simple;Grand public;6-2240
2372;2018-09-03;;Oui;2372;Bruz Gare;35047;Bruz;48.029078, -1.752656;true;Abri simple;Grand public;6-2372
2244;2022-10-24;;Oui;2244;Parc Expo;35281;Saint-Jacques-de-la-Lande;48.059798, -1.734533;true;Abri simple;Grand public;6-2244
2381;2024-09-02;;Oui;2381;Ecotais;35047;Bruz;48.021854, -1.732782;false;Poteau;Grand public;6-2381
2249;2002-01-01;;Oui;2249;Le Pâtis;35281;Saint-Jacques-de-la-Lande;48.084976, -1.727769;true;Abri double;Grand public;6-2249
2382;2024-09-02;;Oui;2382;Ecotais;35047;Bruz;48.021769, -1.732766;false;Poteau;Grand public;6-2382
2254;2002-01-01;;Oui;2254;Le Pâtis;35281;Saint-Jacques-de-la-Lande;48.085041, -1.72792;true;Poteau;Grand public;6-2254
2402;2025-09-01;;Oui;2402;Omblais;35024;Betton;48.179313, -1.651057;true;Abri simple;Grand public;6-2402
2264;2022-10-24;;Oui;2264;Jean Jaurès;35281;Saint-Jacques-de-la-Lande;48.08283, -1.713061;true;Poteau;Grand public;6-2264
2405;2025-09-01;;Oui;2405;Betton Mairie;35024;Betton;48.18188, -1.641706;true;Abri simple;Grand public;6-2405
2267;2002-01-01;;Oui;2267;Auriol;35281;Saint-Jacques-de-la-Lande;48.075284, -1.729494;false;Poteau;Grand public;6-2267
2414;2025-09-01;;Oui;2414;Housset;35024;Betton;48.172697, -1.637299;true;Abri simple;Grand public;6-2414
2274;2022-10-24;;Oui;2274;Jean Pont;35281;Saint-Jacques-de-la-Lande;48.092049, -1.698127;true;Poteau;Grand public;6-2274
2418;2025-09-01;;Oui;2418;Betton Mairie;35024;Betton;48.181955, -1.641202;true;Poteau;Grand public;6-2418
2278;2024-07-08;;Oui;2278;Saint-Jacques - Gaîté;35281;Saint-Jacques-de-la-Lande;48.091922, -1.703955;true;Abri simple;Grand public;6-2278
2428;2025-09-01;;Oui;2428;Cour Neuve;35024;Betton;48.175562, -1.622799;false;Poteau;Grand public;6-2428
2283;2025-01-01;;Oui;2283;Saint-Jacques - Gaîté;35281;Saint-Jacques-de-la-Lande;48.091789, -1.70317;true;Abri simple;Grand public;6-2283
2429;2022-10-24;;Oui;2429;Petite Hublais;35024;Betton;48.182213, -1.615836;true;Poteau;Grand public;6-2429
2290;2022-10-24;;Oui;2290;Germaine Tillion;35281;Saint-Jacques-de-la-Lande;48.094826, -1.706208;true;Abri double;Grand public;6-2290
2434;2025-09-01;;Oui;2434;J. Sébastien Bach;35024;Betton;48.186413, -1.633119;true;Poteau;Grand public;6-2434
2305;2022-10-24;;Oui;2305;Vert Buisson;35047;Bruz;48.02934, -1.757928;true;Abri simple;Grand public;6-2305
2437;2025-09-01;;Oui;2437;Betton Centre;35024;Betton;48.181615, -1.639287;true;Abri simple;Grand public;6-2437
